Industry_NAICS6_CBP,FAFZONE,CBPZONE,employment,establishment,e1,e2,e3,e4,e5,e6,e7,e8
238290,171,17089,460,24,19,0,0,0,0,0,0,0
238290,171,17091,6,3,0,0,0,0,0,0,0,0
238290,171,17093,32,3,0,0,0,0,0,0,0,0
238290,171,17097,220,24,19,4,0,0,0,0,0,0
238290,171,17111,120,10,7,0,0,0,0,0,0,0
238290,171,17197,1425,29,20,5,0,0,0,0,0,0
238290,172,33,53,4,0,0,0,0,0,0,0,0
238290,179,34,454,36,3,4,0,0,0,0,0,0
238290,179,17099,31,3,0,0,0,0,0,0,0,0
238290,179,17201,42,5,0,0,0,0,0,0,0,0
238290,181,18089,56,11,9,0,0,0,0,0,0,0
238290,181,18127,45,5,5,0,0,0,0,0,0,0
238290,182,36,1205,62,28,13,0,0,0,0,0,0
238290,189,37,2300,79,23,8,0,0,0,0,0,0
238290,190,38,1446,90,29,13,0,0,0,0,0,0
238290,201,39,678,26,12,4,0,0,0,0,0,0
238290,209,40,1003,33,13,3,0,0,0,0,0,0
238290,211,41,2444,50,19,12,3,0,0,0,0,0
238290,219,42,1113,47,15,4,0,0,0,0,0,0
238290,221,43,3495,26,13,0,0,0,0,0,0,0
238290,222,44,119,5,0,0,0,0,0,0,0,0
238290,223,45,701,35,13,7,0,0,0,0,0,0
238290,229,46,947,31,9,3,0,0,0,0,0,0
238290,230,47,311,29,14,3,0,0,0,0,0,0
238290,241,48,1470,69,30,16,0,0,0,0,0,0
238290,242,49,1923,50,19,9,6,0,0,0,0,0
238290,249,50,118,9,6,0,0,0,0,0,0,0
238290,251,51,3135,138,88,21,6,0,0,0,0,0
238290,259,52,126,20,14,0,0,0,0,0,0,0
238290,261,53,2957,124,86,12,0,0,0,0,0,0
238290,262,54,527,52,37,6,0,0,0,0,0,0
238290,269,55,557,41,7,0,0,0,0,0,0,0
238290,271,56,2338,85,43,6,0,0,0,0,0,0
238290,279,57,568,32,9,3,0,0,0,0,0,0
238290,280,58,516,52,16,0,0,0,0,0,0,0
238290,291,59,479,36,20,6,0,0,0,0,0,0
238290,292,60,1570,74,41,6,0,0,0,0,0,0
238290,299,61,106,19,14,0,0,0,0,0,0,0
238290,300,62,141,25,18,0,0,0,0,0,0,0
238290,310,63,777,58,30,6,0,0,0,0,0,0
238290,321,64,759,56,46,8,0,0,0,0,0,0
238290,329,65,163,13,8,3,0,0,0,0,0,0
238290,330,66,481,33,16,0,0,0,0,0,0,0
238290,341,67,3028,150,90,12,0,0,0,0,0,0
238290,342,68,825,45,33,3,0,0,0,0,0,0
238290,349,69,88,7,0,3,0,0,0,0,0,0
238290,350,70,163,18,9,3,0,0,0,0,0,0
238290,361,71,289,16,3,4,0,0,0,0,0,0
238290,362,72,447,24,15,6,0,0,0,0,0,0
238290,363,73,8075,378,285,43,12,4,0,0,0,0
238290,364,74,270,17,10,3,0,0,0,0,0,0
238290,369,75,421,34,17,5,0,0,0,0,0,0
238290,371,76,1689,67,39,8,3,0,0,0,0,0
238290,372,77,664,34,15,3,0,0,0,0,0,0
238290,373,78,1156,38,22,7,0,0,0,0,0,0
238290,379,79,938,52,16,0,0,0,0,0,0,0
238290,380,80,1103,43,12,0,0,0,0,0,0,0
238290,391,81,908,44,22,4,0,0,0,0,0,0
238290,392,82,1277,66,27,14,0,0,0,0,0,0
238290,393,83,1001,46,26,9,0,0,0,0,0,0
238290,394,84,376,21,13,3,0,0,0,0,0,0
238290,399,85,677,51,25,3,0,0,0,0,0,0
238290,401,86,514,27,8,8,0,0,0,0,0,0
238290,402,87,406,27,11,5,0,0,0,0,0,0
238290,411,89,1413,48,21,4,0,0,0,0,0,0
238290,419,90,540,39,19,3,0,0,0,0,0,0
238290,421,91,1335,100,70,7,0,0,0,0,0,0
238290,422,92,1801,63,41,3,3,0,0,0,0,0
238290,429,93,1202,98,53,3,0,0,0,0,0,0
238290,440,94,244,22,16,3,0,0,0,0,0,0
238290,451,95,277,31,22,0,0,0,0,0,0,0
238290,452,96,563,45,27,0,0,0,0,0,0,0
238290,459,97,745,35,9,7,0,0,0,0,0,0
238290,460,98,89,18,12,0,0,0,0,0,0,0
238290,471,99,920,24,7,9,0,0,0,0,0,0
238290,472,100,1327,70,32,9,0,0,0,0,0,0
238290,479,101,1429,73,32,8,0,0,0,0,0,0
238290,481,102,819,59,42,9,0,0,0,0,0,0
238290,482,103,1796,13,0,0,0,0,0,0,0,0
238290,483,104,399,17,12,0,0,0,0,0,0,0
238290,484,105,5762,211,131,33,5,0,0,0,0,0
238290,485,106,187,27,24,0,0,0,0,0,0,0
238290,486,107,4123,165,100,32,11,0,0,0,0,0
238290,488,109,955,59,38,9,0,0,0,0,0,0
238290,489,110,1354,107,37,0,0,0,0,0,0,0
238290,491,111,1276,71,48,10,0,0,0,0,0,0
238290,499,112,68,21,13,0,0,0,0,0,0,0
238290,500,113,63,6,3,0,0,0,0,0,0,0
238290,511,114,1275,36,10,6,0,0,0,0,0,0
238290,512,115,424,28,7,6,0,0,0,0,0,0
238290,513,116,574,28,10,0,0,0,0,0,0,0
238290,519,117,292,22,6,3,0,0,0,0,0,0
238290,531,118,1715,120,87,11,4,0,0,0,0,0
238290,539,119,472,50,30,5,0,0,0,0,0,0
238290,540,120,152,15,3,0,0,0,0,0,0,0
238290,551,121,698,57,41,0,0,0,0,0,0,0
238290,559,122,1219,81,26,7,0,0,0,0,0,0
238290,559,55059,116,5,0,0,0,0,0,0,0,0
238290,560,123,170,11,6,0,0,0,0,0,0,0
238310,11,1,1274,71,52,6,0,0,0,0,0,0
238310,12,2,220,37,33,0,0,0,0,0,0,0
238310,19,3,917,106,53,6,0,0,0,0,0,0
238310,20,4,395,87,70,0,0,0,0,0,0,0
238310,41,5,7012,308,246,40,11,5,0,0,0,0
238310,42,6,1214,63,46,14,0,0,0,0,0,0
238310,49,7,1315,99,72,8,0,0,0,0,0,0
238310,50,8,1014,122,83,0,0,0,0,0,0,0
238310,61,9,21924,996,795,144,36,7,0,0,0,0
238310,62,10,2938,172,125,27,3,0,0,0,0,0
238310,63,11,4569,252,200,41,8,0,0,0,0,0
238310,64,12,12681,520,405,64,21,3,3,0,0,0
238310,69,13,6679,450,348,44,3,0,0,0,0,0
238310,81,14,4029,340,282,22,3,0,0,0,0,0
238310,89,15,1747,228,185,16,0,0,0,0,0,0
238310,91,16,1046,53,35,14,0,0,0,0,0,0
238310,92,17,1157,106,80,15,0,0,0,0,0,0
238310,99,18,142,10,8,0,0,0,0,0,0,0
238310,100,19,898,79,67,0,0,0,0,0,0,0
238310,111,20,398,13,5,3,0,0,0,0,0,0
238310,121,21,1109,138,121,10,0,0,0,0,0,0
238310,122,22,2928,429,393,27,0,0,0,0,0,0
238310,123,23,2600,340,308,18,0,0,0,0,0,0
238310,124,24,2038,234,204,20,0,0,0,0,0,0
238310,129,25,5314,651,556,38,0,0,0,0,0,0
238310,131,26,3290,390,285,18,0,0,0,0,0,0
238310,132,27,298,23,16,0,0,0,0,0,0,0
238310,139,28,803,90,51,0,0,0,0,0,0,0
238310,151,29,982,34,25,4,0,0,0,0,0,0
238310,159,30,215,34,25,0,0,0,0,0,0,0
238310,160,31,2342,425,361,13,0,0,0,0,0,0
238310,171,17031,1888,150,120,20,4,0,0,0,0,0
238310,171,17043,827,41,32,3,0,0,0,0,0,0
238310,171,17089,417,49,42,3,0,0,0,0,0,0
238310,171,17091,26,5,4,0,0,0,0,0,0,0
238310,171,17093,75,10,7,0,0,0,0,0,0,0
238310,171,17097,680,34,25,5,0,0,0,0,0,0
238310,171,17111,80,18,15,0,0,0,0,0,0,0
238310,171,17197,436,48,41,3,0,0,0,0,0,0
238310,172,33,375,25,17,0,0,0,0,0,0,0
238310,179,34,865,95,48,0,0,0,0,0,0,0
238310,179,17007,4,6,6,0,0,0,0,0,0,0
238310,179,17099,18,3,0,0,0,0,0,0,0,0
238310,179,17141,10,4,4,0,0,0,0,0,0,0
238310,179,17201,143,16,8,4,0,0,0,0,0,0
238310,181,35,14,3,0,0,0,0,0,0,0,0
238310,181,18089,397,23,13,5,0,0,0,0,0,0
238310,181,18091,11,4,3,0,0,0,0,0,0,0
238310,181,18127,156,8,4,0,0,0,0,0,0,0
238310,182,36,1658,126,86,12,0,0,0,0,0,0
238310,189,37,1645,140,67,4,0,0,0,0,0,0
238310,190,38,2164,233,164,3,0,0,0,0,0,0
238310,201,39,867,66,40,9,0,0,0,0,0,0
238310,209,40,902,90,56,5,0,0,0,0,0,0
238310,211,41,591,68,49,6,0,0,0,0,0,0
238310,219,42,1144,114,38,3,0,0,0,0,0,0
238310,221,43,847,43,29,0,0,0,0,0,0,0
238310,222,44,86,12,6,0,0,0,0,0,0,0
238310,223,45,621,53,35,4,0,0,0,0,0,0
238310,229,46,490,68,31,0,0,0,0,0,0,0
238310,230,47,977,144,100,11,0,0,0,0,0,0
238310,241,48,2193,145,105,22,3,0,0,0,0,0
238310,242,49,3139,166,128,17,4,0,0,0,0,0
238310,249,50,202,19,6,0,0,0,0,0,0,0
238310,251,51,5836,503,435,50,4,0,0,0,0,0
238310,259,52,740,85,74,0,0,0,0,0,0,0
238310,261,53,2402,192,144,19,0,0,0,0,0,0
238310,262,54,904,106,91,7,0,0,0,0,0,0
238310,269,55,910,123,72,0,0,0,0,0,0,0
238310,271,56,4588,355,263,27,6,0,0,0,0,0
238310,279,57,808,159,113,0,0,0,0,0,0,0
238310,280,58,830,66,24,3,0,0,0,0,0,0
238310,291,59,1209,65,43,6,0,0,0,0,0,0
238310,292,60,2017,126,80,15,0,0,0,0,0,0
238310,299,61,1029,122,77,3,0,0,0,0,0,0
238310,300,62,971,214,174,0,0,0,0,0,0,0
238310,310,63,1727,197,133,11,3,0,0,0,0,0
238310,321,64,6277,120,69,25,13,5,0,0,0,0
238310,329,65,1326,63,36,10,0,0,0,0,0,0
238310,330,66,2700,182,135,24,3,0,0,0,0,0
238310,341,67,3956,407,365,9,0,0,0,0,0,0
238310,342,68,794,83,71,7,0,0,0,0,0,0
238310,349,69,132,23,17,0,0,0,0,0,0,0
238310,350,70,1366,115,83,10,0,0,0,0,0,0
238310,361,71,806,81,64,4,0,0,0,0,0,0
238310,362,72,865,83,71,7,0,0,0,0,0,0
238310,363,73,9152,755,644,64,8,0,0,0,0,0
238310,364,74,965,71,51,8,0,0,0,0,0,0
238310,369,75,1099,135,96,13,0,0,0,0,0,0
238310,371,76,1449,194,153,6,0,0,0,0,0,0
238310,372,77,968,102,78,3,0,0,0,0,0,0
238310,373,78,1704,122,84,13,0,0,0,0,0,0
238310,379,79,971,129,79,3,0,0,0,0,0,0
238310,380,80,421,94,68,0,0,0,0,0,0,0
238310,391,81,1320,76,49,14,0,0,0,0,0,0
238310,392,82,1638,146,114,6,0,0,0,0,0,0
238310,393,83,1792,86,54,16,0,0,0,0,0,0
238310,394,84,420,27,11,0,0,0,0,0,0,0
238310,399,85,1093,109,57,3,0,0,0,0,0,0
238310,401,86,679,91,63,3,0,0,0,0,0,0
238310,402,87,938,92,66,9,0,0,0,0,0,0
238310,409,88,19,8,6,0,0,0,0,0,0,0
238310,411,89,3198,166,137,12,4,0,0,0,0,0
238310,419,90,1840,206,156,13,0,0,0,0,0,0
238310,421,91,2688,183,148,13,0,0,0,0,0,0
238310,422,92,1540,100,67,9,3,0,0,0,0,0
238310,429,93,2451,234,161,10,0,0,0,0,0,0
238310,440,94,1346,116,98,11,0,0,0,0,0,0
238310,451,95,603,39,19,3,0,0,0,0,0,0
238310,452,96,546,61,49,5,0,0,0,0,0,0
238310,459,97,1022,113,80,3,0,0,0,0,0,0
238310,460,98,687,131,87,4,0,0,0,0,0,0
238310,471,99,526,32,21,5,0,0,0,0,0,0
238310,472,100,1777,124,85,4,0,0,0,0,0,0
238310,479,101,1294,110,55,9,0,0,0,0,0,0
238310,481,102,2660,158,120,19,0,0,0,0,0,0
238310,482,103,183,17,9,0,0,0,0,0,0,0
238310,483,104,276,10,4,0,0,0,0,0,0,0
238310,484,105,7956,346,245,39,11,3,0,0,0,0
238310,485,106,813,33,24,3,0,0,0,0,0,0
238310,486,107,5454,288,218,32,8,0,0,0,0,0
238310,487,108,19,4,3,0,0,0,0,0,0,0
238310,488,109,1310,91,70,7,3,0,0,0,0,0
238310,489,110,1961,178,108,9,0,0,0,0,0,0
238310,491,111,2620,269,231,18,0,0,0,0,0,0
238310,499,112,2038,182,143,22,0,0,0,0,0,0
238310,500,113,353,76,59,0,0,0,0,0,0,0
238310,511,114,1219,87,54,11,0,0,0,0,0,0
238310,512,115,777,96,69,3,0,0,0,0,0,0
238310,513,116,3582,263,194,19,0,0,0,0,0,0
238310,519,117,633,75,47,3,0,0,0,0,0,0
238310,531,118,9132,480,373,74,16,0,0,0,0,0
238310,539,119,3147,317,257,23,0,0,0,0,0,0
238310,540,120,343,25,3,0,0,0,0,0,0,0
238310,551,121,1331,126,99,11,0,0,0,0,0,0
238310,551,55101,45,12,8,0,0,0,0,0,0,0
238310,559,122,2992,283,195,9,0,0,0,0,0,0
238310,559,55059,20,8,7,0,0,0,0,0,0,0
238310,559,55127,32,7,5,0,0,0,0,0,0,0
238310,560,123,445,100,64,3,0,0,0,0,0,0
238320,11,1,428,101,83,0,0,0,0,0,0,0
238320,12,2,631,69,60,0,0,0,0,0,0,0
238320,19,3,622,107,72,0,0,0,0,0,0,0
238320,20,4,323,119,100,0,0,0,0,0,0,0
238320,41,5,3505,434,392,28,6,0,0,0,0,0
238320,42,6,785,99,88,7,0,0,0,0,0,0
238320,49,7,692,140,120,4,0,0,0,0,0,0
238320,50,8,994,172,124,0,0,0,0,0,0,0
238320,61,9,14254,1897,1735,131,14,0,0,0,0,0
238320,62,10,2387,410,374,18,0,0,0,0,0,0
238320,63,11,4192,467,419,40,4,0,0,0,0,0
238320,64,12,9259,1307,1201,78,3,0,0,0,0,0
238320,69,13,4242,796,732,19,0,0,0,0,0,0
238320,81,14,2257,621,590,4,0,0,0,0,0,0
238320,89,15,1561,440,390,0,0,0,0,0,0,0
238320,91,16,416,133,126,0,0,0,0,0,0,0
238320,92,17,1127,274,256,6,0,0,0,0,0,0
238320,99,18,65,26,26,0,0,0,0,0,0,0
238320,100,19,638,119,108,0,0,0,0,0,0,0
238320,111,20,180,13,9,0,0,0,0,0,0,0
238320,121,21,2050,354,333,6,0,0,0,0,0,0
238320,122,22,4337,1056,1005,41,0,0,0,0,0,0
238320,123,23,2769,772,738,21,0,0,0,0,0,0
238320,124,24,2321,555,534,10,0,0,0,0,0,0
238320,129,25,6479,1604,1518,39,0,0,0,0,0,0
238320,131,26,2519,723,618,6,0,0,0,0,0,0
238320,132,27,147,30,21,0,0,0,0,0,0,0
238320,139,28,649,146,104,0,0,0,0,0,0,0
238320,151,29,1121,84,72,9,0,0,0,0,0,0
238320,159,30,311,70,61,0,0,0,0,0,0,0
238320,160,31,2502,539,465,12,0,0,0,0,0,0
238320,171,17031,2001,556,520,12,0,0,0,0,0,0
238320,171,17037,33,12,10,0,0,0,0,0,0,0
238320,171,17043,1149,199,180,11,0,0,0,0,0,0
238320,171,17063,52,10,6,0,0,0,0,0,0,0
238320,171,17089,459,135,126,4,0,0,0,0,0,0
238320,171,17091,20,6,4,0,0,0,0,0,0,0
238320,171,17093,28,18,16,0,0,0,0,0,0,0
238320,171,17097,384,126,120,0,0,0,0,0,0,0
238320,171,17111,138,61,59,0,0,0,0,0,0,0
238320,171,17197,791,118,107,4,0,0,0,0,0,0
238320,172,33,293,60,52,0,0,0,0,0,0,0
238320,179,34,822,165,121,0,0,0,0,0,0,0
238320,179,17007,18,6,4,0,0,0,0,0,0,0
238320,179,17099,15,6,5,0,0,0,0,0,0,0
238320,179,17141,8,5,4,0,0,0,0,0,0,0
238320,179,17201,90,23,20,0,0,0,0,0,0,0
238320,181,35,10,4,3,0,0,0,0,0,0,0
238320,181,18089,978,61,48,4,0,0,0,0,0,0
238320,181,18091,33,12,10,0,0,0,0,0,0,0
238320,181,18127,109,24,19,0,0,0,0,0,0,0
238320,182,36,1371,263,210,10,0,0,0,0,0,0
238320,189,37,1507,291,202,0,0,0,0,0,0,0
238320,190,38,1433,283,196,0,0,0,0,0,0,0
238320,201,39,774,167,133,0,0,0,0,0,0,0
238320,209,40,881,223,172,0,0,0,0,0,0,0
238320,211,41,510,140,110,3,0,0,0,0,0,0
238320,219,42,837,145,92,0,0,0,0,0,0,0
238320,221,43,563,57,42,0,0,0,0,0,0,0
238320,222,44,529,16,11,0,0,0,0,0,0,0
238320,223,45,330,61,47,0,0,0,0,0,0,0
238320,229,46,591,111,83,0,0,0,0,0,0,0
238320,230,47,922,265,243,0,0,0,0,0,0,0
238320,241,48,2045,312,279,19,0,0,0,0,0,0
238320,242,49,1864,318,288,16,0,0,0,0,0,0
238320,249,50,199,58,46,0,0,0,0,0,0,0
238320,251,51,3155,863,825,22,0,0,0,0,0,0
238320,259,52,533,223,216,0,0,0,0,0,0,0
238320,261,53,2402,527,482,10,0,0,0,0,0,0
238320,262,54,795,177,159,5,0,0,0,0,0,0
238320,269,55,1071,271,209,0,0,0,0,0,0,0
238320,271,56,3260,659,578,15,0,0,0,0,0,0
238320,279,57,727,154,105,0,0,0,0,0,0,0
238320,280,58,602,93,48,3,0,0,0,0,0,0
238320,291,59,1082,161,130,4,0,0,0,0,0,0
238320,292,60,2331,297,236,17,0,0,0,0,0,0
238320,299,61,855,178,128,0,0,0,0,0,0,0
238320,300,62,1043,279,238,3,0,0,0,0,0,0
238320,310,63,1674,310,239,6,0,0,0,0,0,0
238320,321,64,1499,150,127,19,0,0,0,0,0,0
238320,329,65,739,121,104,8,0,0,0,0,0,0
238320,330,66,939,209,189,0,0,0,0,0,0,0
238320,341,67,2946,779,739,12,0,0,0,0,0,0
238320,342,68,679,173,165,0,0,0,0,0,0,0
238320,349,69,512,83,77,4,0,0,0,0,0,0
238320,350,70,1276,148,114,6,0,0,0,0,0,0
238320,361,71,511,139,131,0,0,0,0,0,0,0
238320,362,72,817,164,153,5,0,0,0,0,0,0
238320,363,73,7603,1933,1848,35,0,0,0,0,0,0
238320,364,74,675,147,131,5,0,0,0,0,0,0
238320,369,75,780,219,188,0,0,0,0,0,0,0
238320,371,76,979,300,269,6,0,0,0,0,0,0
238320,372,77,612,178,157,3,0,0,0,0,0,0
238320,373,78,998,271,250,6,0,0,0,0,0,0
238320,379,79,1416,317,243,3,0,0,0,0,0,0
238320,380,80,425,115,79,0,0,0,0,0,0,0
238320,391,81,630,145,133,0,0,0,0,0,0,0
238320,392,82,1565,313,276,10,0,0,0,0,0,0
238320,393,83,617,176,156,0,0,0,0,0,0,0
238320,394,84,452,79,60,3,0,0,0,0,0,0
238320,399,85,1646,247,183,7,0,0,0,0,0,0
238320,401,86,618,152,130,3,0,0,0,0,0,0
238320,402,87,601,119,94,0,0,0,0,0,0,0
238320,409,88,321,32,8,0,0,0,0,0,0,0
238320,411,89,2538,498,458,20,0,0,0,0,0,0
238320,419,90,2174,581,531,8,0,0,0,0,0,0
238320,421,91,2786,526,489,14,0,0,0,0,0,0
238320,422,92,1527,251,224,7,0,0,0,0,0,0
238320,429,93,2110,394,315,12,0,0,0,0,0,0
238320,440,94,697,189,172,3,0,0,0,0,0,0
238320,451,95,329,112,99,0,0,0,0,0,0,0
238320,452,96,499,106,96,0,0,0,0,0,0,0
238320,459,97,845,245,215,0,0,0,0,0,0,0
238320,460,98,486,130,98,0,0,0,0,0,0,0
238320,471,99,831,46,36,4,0,0,0,0,0,0
238320,472,100,925,152,109,7,0,0,0,0,0,0
238320,479,101,1005,174,125,4,0,0,0,0,0,0
238320,481,102,1853,205,179,9,0,0,0,0,0,0
238320,482,103,741,14,5,0,0,0,0,0,0,0
238320,483,104,175,17,14,0,0,0,0,0,0,0
238320,484,105,3866,507,427,28,0,0,0,0,0,0
238320,485,106,59,20,17,0,0,0,0,0,0,0
238320,486,107,6999,290,236,26,0,4,0,0,0,0
238320,487,108,12,4,3,0,0,0,0,0,0,0
238320,488,109,772,126,108,10,0,0,0,0,0,0
238320,489,110,1809,221,136,6,0,0,0,0,0,0
238320,491,111,2310,423,385,15,0,0,0,0,0,0
238320,499,112,1239,231,211,8,0,0,0,0,0,0
238320,500,113,621,167,144,0,0,0,0,0,0,0
238320,511,114,1075,202,161,7,0,0,0,0,0,0
238320,512,115,1505,228,182,11,0,0,0,0,0,0
238320,513,116,1845,410,345,3,0,0,0,0,0,0
238320,519,117,658,181,129,0,0,0,0,0,0,0
238320,531,118,6533,1188,1104,57,4,0,0,0,0,0
238320,539,119,2555,606,553,12,0,0,0,0,0,0
238320,540,120,400,63,25,0,0,0,0,0,0,0
238320,551,121,1233,253,229,5,0,0,0,0,0,0
238320,551,55101,113,24,20,0,0,0,0,0,0,0
238320,559,122,1713,415,339,5,0,0,0,0,0,0
238320,559,55059,93,29,23,0,0,0,0,0,0,0
238320,559,55127,64,25,24,0,0,0,0,0,0,0
238320,560,123,445,92,63,0,0,0,0,0,0,0
238330,11,1,324,44,33,0,0,0,0,0,0,0
238330,12,2,65,24,19,0,0,0,0,0,0,0
238330,19,3,230,59,29,0,0,0,0,0,0,0
238330,20,4,176,50,40,0,0,0,0,0,0,0
238330,41,5,1587,268,252,10,0,0,0,0,0,0
238330,42,6,265,40,36,4,0,0,0,0,0,0
238330,49,7,157,41,32,0,0,0,0,0,0,0
238330,50,8,388,99,74,0,0,0,0,0,0,0
238330,61,9,5203,909,845,56,0,0,0,0,0,0
238330,62,10,862,188,168,9,0,0,0,0,0,0
238330,63,11,1643,265,249,11,0,0,0,0,0,0
238330,64,12,3430,513,478,14,3,0,0,0,0,0
238330,69,13,1423,318,279,7,0,0,0,0,0,0
238330,81,14,1846,312,279,9,0,0,0,0,0,0
238330,89,15,551,171,150,0,0,0,0,0,0,0
238330,91,16,428,66,55,3,0,0,0,0,0,0
238330,92,17,355,66,57,0,0,0,0,0,0,0
238330,99,18,13,4,3,0,0,0,0,0,0,0
238330,100,19,286,59,54,3,0,0,0,0,0,0
238330,111,20,77,7,0,0,0,0,0,0,0,0
238330,121,21,502,179,174,0,0,0,0,0,0,0
238330,122,22,1435,437,420,6,0,0,0,0,0,0
238330,123,23,1263,321,302,4,0,0,0,0,0,0
238330,124,24,1109,311,296,9,0,0,0,0,0,0
238330,129,25,1846,628,581,8,0,0,0,0,0,0
238330,131,26,1874,320,261,3,0,0,0,0,0,0
238330,132,27,29,11,8,0,0,0,0,0,0,0
238330,139,28,551,60,35,0,0,0,0,0,0,0
238330,151,29,306,48,43,3,0,0,0,0,0,0
238330,159,30,81,17,12,0,0,0,0,0,0,0
238330,160,31,831,252,226,0,0,0,0,0,0,0
238330,171,17031,1002,330,309,7,0,0,0,0,0,0
238330,171,17037,3,3,3,0,0,0,0,0,0,0
238330,171,17043,886,97,86,4,0,0,0,0,0,0
238330,171,17089,238,47,43,0,0,0,0,0,0,0
238330,171,17091,6,6,6,0,0,0,0,0,0,0
238330,171,17093,6,4,4,0,0,0,0,0,0,0
238330,171,17097,121,49,46,0,0,0,0,0,0,0
238330,171,17111,88,34,33,0,0,0,0,0,0,0
238330,171,17197,460,71,65,0,0,0,0,0,0,0
238330,172,33,122,29,20,0,0,0,0,0,0,0
238330,179,34,301,86,67,0,0,0,0,0,0,0
238330,179,17007,10,6,6,0,0,0,0,0,0,0
238330,179,17099,7,4,4,0,0,0,0,0,0,0
238330,179,17201,58,19,16,0,0,0,0,0,0,0
238330,181,18089,111,21,16,0,0,0,0,0,0,0
238330,181,18091,8,3,3,0,0,0,0,0,0,0
238330,181,18127,32,9,8,0,0,0,0,0,0,0
238330,182,36,830,128,93,5,0,0,0,0,0,0
238330,189,37,422,108,75,0,0,0,0,0,0,0
238330,190,38,540,132,95,0,0,0,0,0,0,0
238330,201,39,561,70,52,4,0,0,0,0,0,0
238330,209,40,238,76,48,0,0,0,0,0,0,0
238330,211,41,327,55,34,6,0,0,0,0,0,0
238330,219,42,448,71,39,0,0,0,0,0,0,0
238330,221,43,130,36,31,0,0,0,0,0,0,0
238330,222,44,15,5,4,0,0,0,0,0,0,0
238330,223,45,210,37,25,0,0,0,0,0,0,0
238330,229,46,218,48,38,0,0,0,0,0,0,0
238330,230,47,188,70,64,0,0,0,0,0,0,0
238330,241,48,1167,157,141,3,0,0,0,0,0,0
238330,242,49,551,150,138,0,0,0,0,0,0,0
238330,249,50,75,33,29,0,0,0,0,0,0,0
238330,251,51,1830,389,374,0,0,0,0,0,0,0
238330,259,52,340,79,66,3,0,0,0,0,0,0
238330,261,53,1349,221,184,4,0,0,0,0,0,0
238330,262,54,472,85,67,0,0,0,0,0,0,0
238330,269,55,511,79,60,0,0,0,0,0,0,0
238330,271,56,2271,392,334,3,4,0,0,0,0,0
238330,279,57,231,73,53,3,0,0,0,0,0,0
238330,280,58,209,54,35,0,0,0,0,0,0,0
238330,291,59,267,66,54,0,0,0,0,0,0,0
238330,292,60,1624,128,85,10,0,0,0,0,0,0
238330,299,61,519,80,60,0,0,0,0,0,0,0
238330,300,62,363,126,104,0,0,0,0,0,0,0
238330,310,63,541,175,142,3,0,0,0,0,0,0
238330,321,64,1674,83,61,17,0,0,0,0,0,0
238330,329,65,525,57,46,6,0,0,0,0,0,0
238330,330,66,454,98,82,0,0,0,0,0,0,0
238330,341,67,2256,490,461,4,0,0,0,0,0,0
238330,342,68,492,66,58,3,0,0,0,0,0,0
238330,349,69,185,28,22,0,0,0,0,0,0,0
238330,350,70,336,66,54,0,0,0,0,0,0,0
238330,361,71,230,70,55,0,0,0,0,0,0,0
238330,362,72,350,83,76,3,0,0,0,0,0,0
238330,363,73,2886,732,694,5,0,0,0,0,0,0
238330,364,74,276,72,70,0,0,0,0,0,0,0
238330,369,75,297,96,72,0,0,0,0,0,0,0
238330,371,76,815,167,144,5,0,0,0,0,0,0
238330,372,77,389,85,70,0,0,0,0,0,0,0
238330,373,78,853,148,130,6,0,0,0,0,0,0
238330,379,79,409,121,89,0,0,0,0,0,0,0
238330,380,80,168,65,48,0,0,0,0,0,0,0
238330,391,81,353,69,60,3,0,0,0,0,0,0
238330,392,82,814,115,93,4,0,0,0,0,0,0
238330,393,83,549,96,82,4,0,0,0,0,0,0
238330,394,84,79,8,5,0,0,0,0,0,0,0
238330,399,85,619,91,56,0,0,0,0,0,0,0
238330,401,86,207,63,52,0,0,0,0,0,0,0
238330,402,87,117,49,42,0,0,0,0,0,0,0
238330,409,88,64,3,0,0,0,0,0,0,0,0
238330,411,89,1215,276,262,0,0,0,0,0,0,0
238330,419,90,654,234,224,0,0,0,0,0,0,0
238330,421,91,1272,237,216,6,0,0,0,0,0,0
238330,422,92,628,111,93,4,0,0,0,0,0,0
238330,429,93,998,201,163,4,0,0,0,0,0,0
238330,440,94,347,101,93,0,0,0,0,0,0,0
238330,451,95,243,45,37,0,0,0,0,0,0,0
238330,452,96,321,71,60,0,0,0,0,0,0,0
238330,459,97,376,104,84,0,0,0,0,0,0,0
238330,460,98,171,74,55,0,0,0,0,0,0,0
238330,471,99,183,29,24,0,0,0,0,0,0,0
238330,472,100,693,89,57,4,0,0,0,0,0,0
238330,479,101,301,58,46,0,0,0,0,0,0,0
238330,481,102,841,116,95,7,0,0,0,0,0,0
238330,483,104,27,8,7,0,0,0,0,0,0,0
238330,484,105,1858,277,241,9,0,0,0,0,0,0
238330,485,106,92,19,17,0,0,0,0,0,0,0
238330,486,107,1196,176,145,12,0,0,0,0,0,0
238330,487,108,7,3,0,0,0,0,0,0,0,0
238330,488,109,688,78,61,7,0,0,0,0,0,0
238330,489,110,426,85,48,0,0,0,0,0,0,0
238330,491,111,781,208,192,4,0,0,0,0,0,0
238330,499,112,488,153,146,0,0,0,0,0,0,0
238330,500,113,102,36,30,0,0,0,0,0,0,0
