SCTG,DistanceGroup,Frequency,Proportion,cumProportion
8,50,51,0.00348670267313872,0.510357557940794
8,51,36,0.00246120188692145,0.512818759827716
8,52,29,0.00198263485335339,0.514801394681069
8,53,42,0.00287140220140835,0.517672796882478
8,54,70,0.00478567033568059,0.522458467218158
8,55,140,0.00957134067136118,0.532029807889519
8,56,155,0.0105968414575785,0.542626649347098
8,57,150,0.0102550078621727,0.552881657209271
8,58,149,0.0101866411430915,0.563068298352362
8,59,165,0.01128050864839,0.574348807000752
8,60,205,0.014015177411636,0.588363984412388
8,61,170,0.0116223422437957,0.599986326656184
8,62,190,0.0129896766254187,0.612976003281603
8,63,215,0.0146988446024475,0.62767484788405
8,64,252,0.0172284132084501,0.6449032610925
8,65,191,0.0130580433444999,0.657961304437
8,66,188,0.0128529431872564,0.670814247624257
8,67,188,0.0128529431872564,0.683667190811513
8,68,161,0.0110070417720654,0.694674232583578
8,69,193,0.0131947767826622,0.707869009366241
8,70,159,0.0108703083339031,0.718739317700144
8,71,216,0.0147672113215287,0.733506529021672
8,72,212,0.0144937444452041,0.748000273466876
8,73,162,0.0110754084911465,0.759075681958023
8,74,139,0.00950297395228003,0.768578655910303
8,75,166,0.0113488753674711,0.779927531277774
8,76,153,0.0104601080194161,0.79038763929719
8,77,168,0.0114856088056334,0.801873248102824
8,78,209,0.0142886442879606,0.816161892390784
8,79,159,0.0108703083339031,0.827032200724687
8,80,155,0.0105968414575785,0.837629042182266
8,81,127,0.00868257332330621,0.846311615505572
8,82,120,0.00820400628973816,0.85451562179531
8,83,121,0.00827237300881931,0.862787994804129
8,84,91,0.00622137143638477,0.869009366240514
8,85,90,0.00615300471730362,0.875162370957818
8,86,111,0.00758870581800779,0.882751076775826
8,87,53,0.00362343611130102,0.886374512887127
8,88,48,0.00328160251589526,0.889656115403022
8,89,45,0.00307650235865181,0.892732617761674
8,90,50,0.00341833595405757,0.896150953715731
8,91,47,0.00321323579681411,0.899364189512545
8,92,41,0.0028030354823272,0.902167224994873
8,93,21,0.00143570110070418,0.903602926095577
8,94,51,0.00348670267313872,0.907089628768715
8,95,54,0.00369180283038217,0.910781431599098
8,96,52,0.00355506939221987,0.914336500991318
8,97,46,0.00314486907773296,0.91748137006905
8,98,32,0.00218773501059684,0.919669105079647
8,99,49,0.00334996923497641,0.923019074314624
8,100,55,0.00376016954946332,0.926779243864087
8,101,50,0.00341833595405757,0.930197579818145
8,102,36,0.00246120188692145,0.932658781705066
8,103,46,0.00314486907773296,0.935803650782799
8,104,62,0.00423873658303138,0.94004238736583
8,105,90,0.00615300471730362,0.946195392083134
8,106,140,0.00957134067136118,0.955766732754495
8,107,103,0.00704177206535858,0.962808504819854
8,108,86,0.00587953784097901,0.968688042660833
8,109,69,0.00471730361659944,0.973405346277432
8,110,52,0.00355506939221987,0.976960415669652
8,111,58,0.00396526970670678,0.980925685376359
8,112,33,0.00225610172967799,0.983181787106037
8,113,25,0.00170916797702878,0.984890955083065
8,114,26,0.00177753469610993,0.986668489779175
8,115,33,0.00225610172967799,0.988924591508854
8,116,18,0.00123060094346072,0.990155192452314
8,117,12,0.000820400628973816,0.990975593081288
8,118,8,0.00054693375264921,0.991522526833937
8,119,11,0.000752033909892664,0.99227456074383
8,120,11,0.000752033909892664,0.993026594653723
8,121,7,0.000478567033568059,0.993505161687291
8,122,6,0.000410200314486908,0.993915362001778
8,123,2,0.000136733438162303,0.99405209543994
8,124,2,0.000136733438162303,0.994188828878102
8,125,11,0.000752033909892664,0.994940862787995
8,126,11,0.000752033909892664,0.995692896697888
8,127,8,0.00054693375264921,0.996239830450537
8,128,18,0.00123060094346072,0.997470431393997
8,129,13,0.000888767348054967,0.998359198742052
8,130,15,0.00102550078621727,0.99938469952827
8,131,3,0.000205100157243454,0.999589799685513
8,132,5,0.000341833595405757,0.999931633280919
8,133,1,6.83667190811513e-05,1
9,1,163,0.0301349602514328,0.0301349602514328
9,2,289,0.0534294694028471,0.0835644296542799
9,3,229,0.0423368459974117,0.125901275651692
9,4,179,0.0330929931595489,0.158994268811241
9,5,167,0.0308744684784618,0.189868737289702
9,6,147,0.0271769273433167,0.217045664633019
9,7,147,0.0271769273433167,0.244222591976336
9,8,109,0.0201515991865409,0.264374191162877
9,9,102,0.0188574597892402,0.283231650952117
9,10,110,0.0203364762432982,0.303568127195415
9,11,89,0.0164540580513958,0.320022185246811
9,12,65,0.0120170086892217,0.332039193936033
9,13,34,0.00628581992974672,0.338325013865779
9,14,56,0.0103531151784064,0.348678129044186
9,15,78,0.014420410427066,0.363098539471252
9,16,70,0.0129413939730079,0.37603993344426
9,17,60,0.0110926234054354,0.387132556849695
9,18,42,0.00776483638380477,0.3948973932335
9,19,39,0.007210205213533,0.402107598447033
9,20,24,0.00443704936217415,0.406544647809207
9,21,43,0.00794971344056203,0.414494361249769
9,22,41,0.00757995932704751,0.422074320576816
9,23,45,0.00831946755407654,0.430393788130893
9,24,48,0.00887409872434831,0.439267886855241
9,25,23,0.0042521723054169,0.443520059160658
9,26,10,0.00184877056757256,0.445368829728231
9,27,4,0.000739508227029026,0.44610833795526
9,28,3,0.000554631170271769,0.446662969125532
9,29,3,0.000554631170271769,0.447217600295803
9,30,3,0.000554631170271769,0.447772231466075
9,31,1,0.000184877056757256,0.447957108522832
9,32,9,0.00166389351081531,0.449621002033648
9,33,11,0.00203364762432982,0.451654649657978
9,34,28,0.00517655758920318,0.456831207247181
9,35,20,0.00369754113514513,0.460528748382326
9,36,13,0.00240340173784433,0.46293215012017
9,37,20,0.00369754113514513,0.466629691255315
9,38,43,0.00794971344056203,0.474579404695877
9,39,30,0.00554631170271769,0.480125716398595
9,40,65,0.0120170086892217,0.492142725087817
9,41,77,0.0142355333703087,0.506378258458125
9,42,80,0.0147901645405805,0.521168422998706
9,43,60,0.0110926234054354,0.532261046404141
9,44,32,0.00591606581623221,0.538177112220374
9,45,32,0.00591606581623221,0.544093178036606
9,46,24,0.00443704936217415,0.54853022739878
9,47,30,0.00554631170271769,0.554076539101498
9,48,19,0.00351266407838787,0.557589203179885
9,49,21,0.00388241819190239,0.561471621371788
9,50,16,0.0029580329081161,0.564429654279904
9,51,13,0.00240340173784433,0.566833056017748
9,52,15,0.00277315585135885,0.569606211869107
9,53,13,0.00240340173784433,0.572009613606951
9,54,28,0.00517655758920318,0.577186171196155
9,55,49,0.00905897578110556,0.58624514697726
9,56,40,0.00739508227029026,0.59364022924755
9,57,52,0.00961360695137734,0.603253836198928
9,58,36,0.00665557404326123,0.609909410242189
9,59,38,0.00702532815677574,0.616934738398965
9,60,37,0.00684045110001849,0.623775189498983
9,61,40,0.00739508227029026,0.631170271769273
9,62,59,0.0109077463486781,0.642078018117952
9,63,73,0.0134960251432797,0.655574043261231
9,64,94,0.0173784433351821,0.672952486596413
9,65,63,0.0116472545757072,0.684599741172121
9,66,44,0.00813459049731928,0.69273433166944
9,67,82,0.015159918654095,0.707894250323535
9,68,79,0.0146052874838233,0.722499537807358
9,69,73,0.0134960251432797,0.735995562950638
9,70,62,0.0114623775189499,0.747457940469588
9,71,73,0.0134960251432797,0.760953965612868
9,72,51,0.00942872989462008,0.770382695507488
9,73,34,0.00628581992974672,0.776668515437234
9,74,62,0.0114623775189499,0.788130892956184
9,75,75,0.0138657792567942,0.801996672212978
9,76,87,0.0160843039378813,0.81808097615086
9,77,76,0.0140506563135515,0.832131632464411
9,78,99,0.0183028286189684,0.85043446108338
9,79,82,0.015159918654095,0.865594379737475
9,80,65,0.0120170086892217,0.877611388426696
9,81,65,0.0120170086892217,0.889628397115918
9,82,46,0.0085043446108338,0.898132741726752
9,83,39,0.007210205213533,0.905342946940285
9,84,44,0.00813459049731928,0.913477537437604
9,85,29,0.00536143464596044,0.918838972083564
9,86,42,0.00776483638380477,0.926603808467369
9,87,18,0.00332778702163062,0.929931595489
9,88,14,0.00258827879460159,0.932519874283601
9,89,17,0.00314290996487336,0.935662784248475
9,90,22,0.00406729524865964,0.939730079497134
9,91,5,0.000924385283786282,0.940654464780921
9,92,6,0.00110926234054354,0.941763727121464
9,93,1,0.000184877056757256,0.941948604178221
9,94,3,0.000554631170271769,0.942503235348493
9,95,5,0.000924385283786282,0.94342762063228
9,96,5,0.000924385283786282,0.944352005916066
9,97,6,0.00110926234054354,0.945461268256609
9,98,5,0.000924385283786282,0.946385653540396
9,99,2,0.000369754113514513,0.94675540765391
9,100,9,0.00166389351081531,0.948419301164726
9,101,8,0.00147901645405805,0.949898317618783
9,102,9,0.00166389351081531,0.951562211129599
9,103,16,0.0029580329081161,0.954520244037715
9,104,38,0.00702532815677574,0.961545572194491
9,105,39,0.007210205213533,0.968755777408024
9,106,41,0.00757995932704751,0.976335736735071
9,107,28,0.00517655758920318,0.981512294324274
9,108,29,0.00536143464596044,0.986873728970235
9,109,10,0.00184877056757256,0.988722499537807
9,110,13,0.00240340173784433,0.991125901275652
9,111,10,0.00184877056757256,0.992974671843224
9,112,6,0.00110926234054354,0.994083934183768
9,113,12,0.00221852468108708,0.996302458864855
9,114,4,0.000739508227029026,0.997041967091884
9,115,2,0.000369754113514513,0.997411721205398
9,116,2,0.000369754113514513,0.997781475318913
9,117,4,0.000739508227029026,0.998520983545942
9,119,2,0.000369754113514513,0.998890737659456
9,120,2,0.000369754113514513,0.999260491772971
9,121,1,0.000184877056757256,0.999445368829728
9,123,1,0.000184877056757256,0.999630245886486
9,124,1,0.000184877056757256,0.999815122943243
9,126,1,0.000184877056757256,1
10,1,146,0.0460567823343849,0.0460567823343849
10,2,169,0.0533123028391167,0.0993690851735016
10,3,76,0.0239747634069401,0.123343848580442
10,4,59,0.0186119873817035,0.141955835962145
10,5,44,0.0138801261829653,0.15583596214511
10,6,39,0.0123028391167192,0.16813880126183
10,7,47,0.0148264984227129,0.182965299684543
10,8,37,0.0116719242902208,0.194637223974763
10,9,41,0.0129337539432177,0.207570977917981
10,10,45,0.0141955835962145,0.221766561514196
10,11,30,0.00946372239747634,0.231230283911672
10,12,14,0.00441640378548896,0.235646687697161
10,13,18,0.00567823343848581,0.241324921135647
10,14,47,0.0148264984227129,0.25615141955836
10,15,109,0.034384858044164,0.290536277602524
10,16,83,0.0261829652996845,0.316719242902208
10,17,84,0.0264984227129338,0.343217665615142
10,18,49,0.0154574132492114,0.358675078864353
10,19,44,0.0138801261829653,0.372555205047319
10,20,51,0.0160883280757098,0.388643533123028
10,21,38,0.01198738170347,0.400630914826498
10,22,38,0.01198738170347,0.412618296529968
10,23,31,0.00977917981072555,0.422397476340694
10,24,38,0.01198738170347,0.434384858044164
10,25,26,0.0082018927444795,0.442586750788644
10,26,12,0.00378548895899054,0.446372239747634
10,27,3,0.000946372239747634,0.447318611987382
10,28,2,0.000630914826498423,0.44794952681388
10,29,5,0.00157728706624606,0.449526813880126
10,30,4,0.00126182965299685,0.450788643533123
10,31,5,0.00157728706624606,0.452365930599369
10,32,12,0.00378548895899054,0.45615141955836
10,33,22,0.00694006309148265,0.463091482649842
10,34,7,0.00220820189274448,0.465299684542587
10,35,13,0.00410094637223975,0.469400630914827
10,36,10,0.00315457413249211,0.472555205047319
10,37,16,0.00504731861198738,0.477602523659306
10,38,29,0.00914826498422713,0.486750788643533
10,39,32,0.0100946372239748,0.496845425867508
10,40,26,0.0082018927444795,0.505047318611987
10,41,21,0.00662460567823344,0.511671924290221
10,42,39,0.0123028391167192,0.52397476340694
10,43,20,0.00630914826498423,0.530283911671924
10,44,11,0.00347003154574133,0.533753943217666
10,45,9,0.0028391167192429,0.536593059936909
10,46,1,0.000315457413249211,0.536908517350158
10,47,3,0.000946372239747634,0.537854889589905
10,48,4,0.00126182965299685,0.539116719242902
10,49,2,0.000630914826498423,0.539747634069401
10,51,1,0.000315457413249211,0.54006309148265
10,52,2,0.000630914826498423,0.540694006309148
10,53,5,0.00157728706624606,0.542271293375394
10,54,8,0.00252365930599369,0.544794952681388
10,55,18,0.00567823343848581,0.550473186119874
10,56,28,0.00883280757097792,0.559305993690852
10,57,26,0.0082018927444795,0.567507886435331
10,58,16,0.00504731861198738,0.572555205047319
10,59,22,0.00694006309148265,0.579495268138801
10,60,26,0.0082018927444795,0.587697160883281
10,61,23,0.00725552050473186,0.594952681388013
10,62,44,0.0138801261829653,0.608832807570978
10,63,53,0.0167192429022082,0.625552050473186
10,64,66,0.020820189274448,0.646372239747634
10,65,36,0.0113564668769716,0.657728706624606
10,66,32,0.0100946372239748,0.667823343848581
10,67,53,0.0167192429022082,0.684542586750789
10,68,47,0.0148264984227129,0.699369085173502
10,69,33,0.010410094637224,0.709779179810726
10,70,36,0.0113564668769716,0.721135646687697
10,71,47,0.0148264984227129,0.73596214511041
10,72,57,0.017981072555205,0.753943217665615
10,73,27,0.00851735015772871,0.762460567823344
10,74,28,0.00883280757097792,0.771293375394322
10,75,45,0.0141955835962145,0.785488958990536
10,76,51,0.0160883280757098,0.801577287066246
10,77,50,0.0157728706624606,0.817350157728707
10,78,58,0.0182965299684543,0.835646687697161
10,79,64,0.0201892744479495,0.85583596214511
10,80,47,0.0148264984227129,0.870662460567823
10,81,40,0.0126182965299685,0.883280757097792
10,82,40,0.0126182965299685,0.89589905362776
10,83,23,0.00725552050473186,0.903154574132492
10,84,14,0.00441640378548896,0.907570977917981
10,85,13,0.00410094637223975,0.911671924290221
10,86,21,0.00662460567823344,0.918296529968454
10,87,18,0.00567823343848581,0.92397476340694
10,88,18,0.00567823343848581,0.929652996845426
10,89,8,0.00252365930599369,0.93217665615142
10,90,6,0.00189274447949527,0.934069400630915
10,91,3,0.000946372239747634,0.935015772870663
10,92,10,0.00315457413249211,0.938170347003155
10,93,7,0.00220820189274448,0.940378548895899
10,94,9,0.0028391167192429,0.943217665615142
10,95,4,0.00126182965299685,0.944479495268139
10,96,5,0.00157728706624606,0.946056782334385
10,97,8,0.00252365930599369,0.948580441640379
10,98,5,0.00157728706624606,0.950157728706625
10,99,12,0.00378548895899054,0.953943217665615
10,100,4,0.00126182965299685,0.955205047318612
10,101,18,0.00567823343848581,0.960883280757098
10,102,6,0.00189274447949527,0.962776025236593
10,103,8,0.00252365930599369,0.965299684542587
10,104,12,0.00378548895899054,0.969085173501577
10,105,18,0.00567823343848581,0.974763406940063
10,106,23,0.00725552050473186,0.982018927444795
10,107,19,0.00599369085173502,0.98801261829653
10,108,14,0.00441640378548896,0.992429022082019
10,109,11,0.00347003154574133,0.99589905362776
10,110,5,0.00157728706624606,0.997476340694006
10,111,1,0.000315457413249211,0.997791798107255
10,112,1,0.000315457413249211,0.998107255520505
10,123,1,0.000315457413249211,0.998422712933754
10,124,1,0.000315457413249211,0.998738170347003
10,125,2,0.000630914826498423,0.999369085173502
10,126,1,0.000315457413249211,0.999684542586751
10,129,1,0.000315457413249211,1
11,1,200,0.0440722785368004,0.0440722785368004
11,2,284,0.0625826355222565,0.106654914059057
11,3,167,0.0368003525782283,0.143455266637285
11,4,140,0.0308505949757602,0.174305861613045
11,5,97,0.0213750550903482,0.195680916703394
11,6,76,0.0167474658439841,0.212428382547378
11,7,69,0.0152049360951961,0.227633318642574
11,8,57,0.0125605993829881,0.240193918025562
11,9,59,0.0130013221683561,0.253195240193918
11,10,61,0.0134420449537241,0.266637285147642
11,11,40,0.00881445570736007,0.275451740855002
11,12,30,0.00661084178052005,0.282062582635522
11,13,40,0.00881445570736007,0.290877038342882
11,14,54,0.0118995152049361,0.302776553547818
11,15,119,0.0262230057293962,0.328999559277215
11,16,147,0.0323931247245483,0.361392684001763
11,17,138,0.0304098721903922,0.391802556192155
11,18,89,0.0196121639488762,0.411414720141031
11,19,77,0.0169678272366681,0.428382547377699
11,20,63,0.0138827677390921,0.442265315116792
11,21,54,0.0118995152049361,0.454164830321728
11,22,79,0.0174085500220361,0.471573380343764
11,23,51,0.0112384310268841,0.482811811370648
11,24,57,0.0125605993829881,0.495372410753636
11,25,44,0.00969590127809608,0.505068312031732
11,26,16,0.00352578228294403,0.508594094314676
11,27,18,0.00396650506831203,0.512560599382988
11,28,16,0.00352578228294403,0.516086381665932
11,29,14,0.00308505949757603,0.519171441163508
11,30,8,0.00176289114147201,0.52093433230498
11,31,16,0.00352578228294403,0.524460114587924
11,32,23,0.00506831203173204,0.529528426619656
11,33,35,0.00771264874394006,0.537241075363596
11,34,27,0.00594975760246805,0.543190832966064
11,35,27,0.00594975760246805,0.549140590568532
11,36,17,0.00374614367562803,0.552886734244161
11,37,17,0.00374614367562803,0.556632877919788
11,38,38,0.00837373292199207,0.565006610841781
11,39,31,0.00683120317320405,0.571837814014985
11,40,41,0.00903481710004407,0.580872631115029
11,41,33,0.00727192595857206,0.588144557073601
11,42,47,0.0103569854561481,0.598501542529749
11,43,33,0.00727192595857206,0.605773468488321
11,44,18,0.00396650506831203,0.609739973556633
11,45,14,0.00308505949757603,0.612825033054209
11,46,13,0.00286469810489202,0.615689731159101
11,47,9,0.00198325253415602,0.617672983693257
11,48,6,0.00132216835610401,0.618995152049361
11,49,10,0.00220361392684002,0.621198765976201
11,50,8,0.00176289114147201,0.622961657117673
11,51,2,0.000440722785368004,0.623402379903041
11,52,2,0.000440722785368004,0.623843102688409
11,53,4,0.000881445570736007,0.624724548259145
11,54,4,0.000881445570736007,0.625605993829881
11,55,29,0.00639048038783605,0.631996474217717
11,56,32,0.00705156456588806,0.639048038783605
11,57,24,0.00528867342441604,0.644336712208021
11,58,26,0.00572939620978405,0.650066108417805
11,59,28,0.00617011899515205,0.656236227412957
11,60,41,0.00903481710004407,0.665271044513001
11,61,25,0.00550903481710004,0.670780079330101
11,62,45,0.00991626267078008,0.680696342000882
11,63,59,0.0130013221683561,0.693697664169238
11,64,83,0.0182899955927721,0.71198765976201
11,65,47,0.0103569854561481,0.722344645218158
11,66,34,0.00749228735125606,0.729836932569414
11,67,51,0.0112384310268841,0.741075363596298
11,68,37,0.00815337152930807,0.749228735125606
11,69,43,0.00947553988541208,0.758704275011018
11,70,41,0.00903481710004407,0.767739092111062
11,71,58,0.0127809607756721,0.780520052886734
11,72,49,0.0107977082415161,0.79131776112825
11,73,32,0.00705156456588806,0.798369325694138
11,74,31,0.00683120317320405,0.805200528867342
11,75,44,0.00969590127809608,0.814896430145439
11,76,67,0.0147642133098281,0.829660643455267
11,77,55,0.0121198765976201,0.841780520052887
11,78,79,0.0174085500220361,0.859189070074923
11,79,63,0.0138827677390921,0.873071837814015
11,80,49,0.0107977082415161,0.883869546055531
11,81,33,0.00727192595857206,0.891141472014103
11,82,38,0.00837373292199207,0.899515204936095
11,83,38,0.00837373292199207,0.907888937858087
11,84,26,0.00572939620978405,0.913618334067871
11,85,16,0.00352578228294403,0.917144116350815
11,86,25,0.00550903481710004,0.922653151167915
11,87,19,0.00418686646099603,0.926840017628911
11,88,7,0.00154252974878801,0.928382547377699
11,89,8,0.00176289114147201,0.930145438519171
11,90,8,0.00176289114147201,0.931908329660643
11,91,9,0.00198325253415602,0.9338915821948
11,92,10,0.00220361392684002,0.93609519612164
11,93,6,0.00132216835610401,0.937417364477744
11,94,17,0.00374614367562803,0.941163508153372
11,95,9,0.00198325253415602,0.943146760687527
11,96,6,0.00132216835610401,0.944468929043632
11,97,16,0.00352578228294403,0.947994711326576
11,98,8,0.00176289114147201,0.949757602468048
11,99,10,0.00220361392684002,0.951961216394888
11,100,4,0.000881445570736007,0.952842661965624
11,101,13,0.00286469810489202,0.955707360070516
11,102,12,0.00264433671220802,0.958351696782724
11,103,16,0.00352578228294403,0.961877479065668
11,104,17,0.00374614367562803,0.965623622741296
11,105,15,0.00330542089026003,0.968929043631556
11,106,41,0.00903481710004407,0.9779638607316
11,107,31,0.00683120317320405,0.984795063904804
11,108,20,0.00440722785368004,0.989202291758484
11,109,15,0.00330542089026003,0.992507712648744
11,110,9,0.00198325253415602,0.9944909651829
11,111,6,0.00132216835610401,0.995813133539004
11,112,2,0.000440722785368004,0.996253856324372
11,113,1,0.000220361392684002,0.996474217717056
11,114,3,0.000661084178052005,0.997135301895108
11,115,1,0.000220361392684002,0.997355663287792
11,116,1,0.000220361392684002,0.997576024680476
11,118,5,0.00110180696342001,0.998677831643896
11,119,1,0.000220361392684002,0.99889819303658
11,123,1,0.000220361392684002,0.999118554429264
11,124,1,0.000220361392684002,0.999338915821948
11,125,2,0.000440722785368004,0.999779638607316
11,126,1,0.000220361392684002,1
12,1,245,0.0609604379198806,0.0609604379198806
12,2,368,0.0915650659368002,0.152525503856681
12,3,196,0.0487683503359045,0.201293854192585
12,4,128,0.0318487185867131,0.233142572779298
12,5,85,0.0211495396864892,0.254292112465788
12,6,70,0.0174172679771087,0.271709380442896
12,7,49,0.0121920875839761,0.283901468026872
12,8,36,0.00895745210251306,0.292858920129385
12,9,51,0.0126897238118935,0.305548643941279
12,10,65,0.0161731774073153,0.321721821348594
12,11,44,0.0109479970141826,0.332669818362777
12,12,36,0.00895745210251306,0.34162727046529
12,13,26,0.0064692709629261,0.348096541428216
12,14,60,0.0149290868375218,0.363025628265738
12,15,139,0.0345857178402588,0.397611346105997
12,16,141,0.0350833540681762,0.432694700174173
12,17,117,0.0291117193331675,0.46180641950734
12,18,98,0.0243841751679522,0.486190594675292
12,19,72,0.0179149042050261,0.504105498880319
12,20,58,0.0144314506096044,0.518536949489923
12,21,54,0.0134361781537696,0.531973127643692
12,22,65,0.0161731774073153,0.548146305051008
12,23,61,0.0151779049514805,0.563324210002488
12,24,44,0.0109479970141826,0.574272207016671
12,25,39,0.00970390644438915,0.58397611346106
12,26,23,0.00572281662105001,0.58969893008211
12,27,16,0.00398108982333914,0.593680019905449
12,28,14,0.00348345359542175,0.597163473500871
12,29,6,0.00149290868375218,0.598656382184623
12,30,7,0.00174172679771087,0.600398108982334
12,31,9,0.00223936302562827,0.602637472007962
12,32,11,0.00273699925354566,0.605374471261508
12,33,16,0.00398108982333914,0.609355561084847
12,34,9,0.00223936302562827,0.611594924110475
12,35,13,0.00323463548146305,0.614829559591938
12,36,14,0.00348345359542175,0.61831301318736
12,37,15,0.00373227170938044,0.622045284896741
12,38,38,0.00945508833043046,0.631500373227171
12,39,34,0.00845981587459567,0.639960189101767
12,40,38,0.00945508833043046,0.649415277432197
12,41,30,0.00746454341876089,0.656879820850958
12,42,43,0.0106991789002239,0.667578999751182
12,43,25,0.00622045284896741,0.673799452600149
12,44,15,0.00373227170938044,0.67753172430953
12,45,13,0.00323463548146305,0.680766359790993
12,46,8,0.00199054491166957,0.682756904702662
12,47,8,0.00199054491166957,0.684747449614332
12,48,10,0.00248818113958696,0.687235630753919
12,49,10,0.00248818113958696,0.689723811893506
12,50,2,0.000497636227917392,0.690221448121423
12,51,6,0.00149290868375218,0.691714356805175
12,52,5,0.00124409056979348,0.692958447374969
12,53,2,0.000497636227917392,0.693456083602886
12,54,6,0.00149290868375218,0.694948992286638
12,55,22,0.00547399850709132,0.70042299079373
12,56,28,0.00696690719084349,0.707389897984573
12,57,18,0.00447872605125653,0.71186862403583
12,58,29,0.00721572530480219,0.719084349340632
12,59,27,0.0067180890768848,0.725802438417517
12,60,46,0.0114456332421,0.737248071659617
12,61,34,0.00845981587459567,0.745707887534213
12,62,41,0.0102015426723065,0.755909430206519
12,63,34,0.00845981587459567,0.764369246081115
12,64,54,0.0134361781537696,0.777805424234884
12,65,32,0.00796217964667828,0.785767603881563
12,66,30,0.00746454341876089,0.793232147300324
12,67,40,0.00995272455834785,0.803184871858671
12,68,32,0.00796217964667828,0.81114705150535
12,69,22,0.00547399850709132,0.816621050012441
12,70,24,0.00597163473500871,0.82259268474745
12,71,32,0.00796217964667828,0.830554864394128
12,72,21,0.00522518039313262,0.835780044787261
12,73,14,0.00348345359542175,0.839263498382682
12,74,20,0.00497636227917392,0.844239860661856
12,75,48,0.0119432694700174,0.856183130131874
12,76,52,0.0129385419258522,0.869121672057726
12,77,56,0.013933814381687,0.883055486439413
12,78,57,0.0141826324956457,0.897238118935059
12,79,41,0.0102015426723065,0.907439661607365
12,80,33,0.00821099776063698,0.915650659368002
12,81,36,0.00895745210251306,0.924608111470515
12,82,29,0.00721572530480219,0.931823836775317
12,83,28,0.00696690719084349,0.938790743966161
12,84,9,0.00223936302562827,0.941030106991789
12,85,6,0.00149290868375218,0.942523015675541
12,86,21,0.00522518039313262,0.947748196068674
12,87,20,0.00497636227917392,0.952724558347848
12,88,10,0.00248818113958696,0.955212739487435
12,89,5,0.00124409056979348,0.956456830057228
12,90,5,0.00124409056979348,0.957700920627022
12,91,5,0.00124409056979348,0.958945011196815
12,94,2,0.000497636227917392,0.959442647424732
12,95,1,0.000248818113958696,0.959691465538691
12,96,1,0.000248818113958696,0.95994028365265
12,97,1,0.000248818113958696,0.960189101766609
12,98,4,0.000995272455834785,0.961184374222443
12,99,9,0.00223936302562827,0.963423737248072
12,100,6,0.00149290868375218,0.964916645931824
12,101,12,0.00298581736750435,0.967902463299328
12,102,8,0.00199054491166957,0.969893008210998
12,103,12,0.00298581736750435,0.972878825578502
12,104,14,0.00348345359542175,0.976362279173924
12,105,9,0.00223936302562827,0.978601642199552
12,106,24,0.00597163473500871,0.984573276934561
12,107,22,0.00547399850709132,0.990047275441652
12,108,14,0.00348345359542175,0.993530729037074
12,109,10,0.00248818113958696,0.996018910176661
12,110,6,0.00149290868375218,0.997511818860413
12,111,4,0.000995272455834785,0.998507091316248
12,124,1,0.000248818113958696,0.998755909430207
12,126,1,0.000248818113958696,0.999004727544165
12,129,3,0.000746454341876089,0.999751181886041
12,130,1,0.000248818113958696,1
13,1,196,0.0145109942992522,0.0145109942992522
13,2,323,0.0239135263196861,0.0384245206189383
13,3,238,0.0176204930776634,0.0560450136966018
13,4,246,0.0182127785592656,0.0742577922558673
13,5,207,0.0153253868364552,0.0895831790923225
13,6,197,0.0145850299844525,0.104168209076775
13,7,203,0.0150292440956541,0.119197453172429
13,8,168,0.0124379951136448,0.131635448286074
13,9,151,0.0111793884652402,0.142814836751314
13,10,190,0.0140667801880506,0.156881616939365
13,11,122,0.00903235359443252,0.165913970533797
13,12,116,0.00858813948323092,0.174502110017028
13,13,105,0.00777374694602799,0.182275856963056
13,14,171,0.0126601021692456,0.194935959132302
13,15,333,0.0246538831716888,0.219589842303991
13,16,363,0.0268749537276968,0.246464796031687
13,17,380,0.0281335603761013,0.274598356407789
13,18,318,0.0235433478936848,0.298141704301473
13,19,336,0.0248759902272896,0.323017694528763
13,20,257,0.0190271710964685,0.342044865625231
13,21,233,0.0172503146516621,0.359295180276893
13,22,274,0.020285777744873,0.379580958021767
13,23,241,0.0178426001332642,0.397423558155031
13,24,222,0.0164359221144592,0.41385948026949
13,25,206,0.0152513511512549,0.429110831420745
13,26,107,0.00792181831642852,0.437032649737173
13,27,87,0.00644110461242319,0.443473754349597
13,28,88,0.00651514029762345,0.44998889464722
13,29,82,0.00607092618642186,0.456059820833642
13,30,78,0.00577478344562079,0.461834604279263
13,31,73,0.00540460501961946,0.467239209298882
13,32,77,0.00570074776042052,0.472939957059303
13,33,74,0.00547864070481972,0.478418597764122
13,34,76,0.00562671207522026,0.484045309839343
13,35,79,0.00584881913082106,0.489894128970164
13,36,46,0.00340564151921226,0.493299770489376
13,37,69,0.00510846227881839,0.498408232768194
13,38,89,0.00658917598282372,0.504997408751018
13,39,69,0.00510846227881839,0.510105871029836
13,40,112,0.00829199674242985,0.518397867772266
13,41,109,0.00806988968682905,0.526467757459095
13,42,155,0.0114755312060413,0.537943288665137
13,43,89,0.00658917598282372,0.54453246464796
13,44,72,0.00533056933441919,0.549863033982379
13,45,64,0.00473828385281706,0.554601317835197
13,46,37,0.00273932035240986,0.557340638187606
13,47,41,0.00303546309321093,0.560376101280817
13,48,42,0.00310949877841119,0.563485600059229
13,49,37,0.00273932035240986,0.566224920411638
13,50,33,0.0024431776116088,0.568668098023247
13,51,33,0.0024431776116088,0.571111275634856
