Industry_NAICS6_Make,Industry_NAICS6_Use,ProVal
541940,112300,607.92372567217
561700,112300,45.2308531254882
561400,112300,1.55745819431772
562000,112300,42.3619934970541
711100,112300,1.70991772255355
711200,112300,4.88969793297411
713900,112300,4.11942291346903
722110,112300,45.2426398500652
722211,112300,4.91078608532746
722A00,112300,3.47377451604143
811100,112300,3.05700250606374
811200,112300,5.23048379347652
811300,112300,1.03490434320307
813B00,112300,7.60572751373337
1111B0,112A00,224.929777267649
111900,112A00,21.8469814962404
112120,112A00,8.06587032790514
1121A0,112A00,633.329713810742
112A00,112A00,2547.49499825632
115000,112A00,429.870188621919
212310,112A00,22.8326617124074
2123A0,112A00,1.53240492285979
221100,112A00,127.070791170579
221200,112A00,27.5457736926379
221300,112A00,21.9177213463283
230301,112A00,118.919195327326
321100,112A00,0.879822553190479
331200,112A00,0.560008848857868
332200,112A00,18.3920528317849
332310,112A00,4.79962625074152
332710,112A00,0.890159253582014
332999,112A00,0.887584025508652
333111,112A00,129.182850883356
335911,112A00,109.207318063616
336310,112A00,1.52624623955359
336320,112A00,24.8978451549711
336360,112A00,0.840163423713739
336390,112A00,17.8949051592652
311119,112A00,2407.04089603785
311210,112A00,8.31709236298998
311221,112A00,0.822941127823978
311224,112A00,59.2850458754526
311300,112A00,4.25399204867586
311514,112A00,3.53433225180393
31161A,112A00,1.81877601369152
312120,112A00,2.70079005625056
312140,112A00,38.12072769616
316000,112A00,33.1864634388227
324110,112A00,305.821774122618
325180,112A00,1.5489516759614
325412,112A00,17.4706075092243
325414,112A00,35.7087775268892
325320,112A00,219.310007173909
3259A0,112A00,3.83479011471263
326210,112A00,70.5983142334655
326220,112A00,6.43502453762037
424A00,112A00,1.56175547123483
425000,112A00,199.299656212143
484000,112A00,22.1629690246398
493000,112A00,197.651368327916
511200,112A00,1.5052910640127
517110,112A00,19.0040780346247
517210,112A00,11.9466081257726
517A00,112A00,1.1190102806168
522A00,112A00,23.881757170035
52A000,112A00,188.398826113732
523900,112A00,1.0697214313392
523A00,112A00,0.764357134834676
5241XX,112A00,238.590730117379
524200,112A00,102.320377797287
531ORE,112A00,110.953651338344
532100,112A00,22.0721215719868
532400,112A00,21.0920088881805
541100,112A00,28.2384063083558
541512,112A00,10.0578769678211
54151A,112A00,5.78740983040173
541200,112A00,54.459197669214
541300,112A00,1.65707795162202
541940,112A00,106.431512076887
561300,112A00,10.2581536295943
561700,112A00,16.0656409683204
561400,112A00,0.790281173265809
562000,112A00,12.7017130914548
711100,112A00,2.60292530913087
711200,112A00,3.96978742259365
713900,112A00,1.67221303794187
722110,112A00,12.5219435217527
722211,112A00,3.32242350887637
722A00,112A00,2.64397973269586
811100,112A00,7.2388205996495
811200,112A00,12.7393812841074
811300,112A00,2.10051331470297
813B00,112A00,2.80674722443052
113000,113000,4070.35443312076
115000,113000,3013.37603543241
221100,113000,7.81241004103576
221200,113000,1.75074939986755
327320,113000,35.9609850089206
332310,113000,39.5044663440133
324110,113000,50.021883075583
324190,113000,0.943212030485841
326190,113000,24.2983187611279
423A00,113000,1.20197054805785
517110,113000,2.16245513270546
517210,113000,0.668907495990294
52A000,113000,80.2767033743332
524200,113000,4.8906633302415
531ORE,113000,14.2520956770513
532400,113000,17.2224999828137
541100,113000,0.976566911338275
541512,113000,1.97104167923059
54151A,113000,0.972135800513653
541200,113000,1.94043025846406
541300,113000,9.7421246615884
561700,113000,0.899537974164801
722110,113000,1.96313974929785
722211,113000,0.976642769592791
811100,113000,6.07967714801226
811200,113000,6.2413398868672
811300,113000,16.0538623476775
811400,113000,7.43314972024347
115000,114000,8.26043122186742
221100,114000,7.93187905397738
221200,114000,2.37002963586242
221300,114000,1.66129453475615
230301,114000,15.7739785431193
321100,114000,0.933629060477843
321910,114000,123.128951011429
327310,114000,0.878819707086492
327400,114000,4.26155473469112
332200,114000,2.92752583063428
332320,114000,1.67043777319859
332500,114000,84.2610164069816
332600,114000,19.1400630101006
332710,114000,4.7229895652465
332999,114000,4.70932597047997
333111,114000,8.50861048620227
333112,114000,14.3381015819152
333611,114000,37.7001448377667
333912,114000,2.33179464014186
335110,114000,1.00287679402925
335120,114000,70.8857208217636
335312,114000,18.2296058059257
335911,114000,12.9965619410232
336310,114000,6.478341968048
336320,114000,6.60512500380458
336350,114000,41.5827737729163
336390,114000,37.9785751810975
3363A0,114000,1.63891687979706
336611,114000,5.53042895980639
339990,114000,0.866740031905064
311119,114000,16.7354372207711
314900,114000,36.3409954441803
324110,114000,315.155160339059
324190,114000,67.2473158296211
325320,114000,10.3223534150271
326120,114000,11.6586597774454
326190,114000,17.7518812155009
