Origin,Destination,Time
32,50,0.438
32,51,0.567
32,52,0.684
32,53,0.839
32,54,0.565
32,55,0.844
32,56,0.816
32,57,1.018
32,58,0.69
32,59,0.8
32,60,0.924
32,61,1.007
32,62,0.743
32,63,0.61
32,64,0.677
32,65,0.844
32,66,0.788
32,67,0.814
32,68,0.983
32,69,0.954
32,70,0.968
32,71,1.131
32,72,1.058
32,73,1.096
32,74,1.411
32,75,1.182
32,76,1.269
32,77,1.005
32,78,1.072
32,79,1.183
32,80,1.162
32,81,1.219
32,82,1.299
32,83,1.283
32,84,1.424
32,85,1.515
32,86,1.564
32,87,1.42
32,88,1.568
32,89,1.551
32,90,1.704
32,91,1.731
32,92,1.685
32,93,1.748
32,94,1.869
32,95,1.907
32,96,1.905
32,97,1.88
32,98,1.97
32,99,2.079
32,100,2.136
32,101,2.208
32,102,1.952
32,103,2.11
32,104,2.244
32,105,2.25
32,106,2.406
32,107,2.335
32,108,2.122
32,109,2.215
32,110,1.478
32,111,1.328
32,112,1.408
32,113,1.551
32,114,1.452
32,115,1.562
32,116,1.734
32,117,1.584
32,118,1.704
32,119,1.921
32,120,0.722
32,121,1.21
32,122,2.493
32,123,1.316
32,124,1.393
32,125,1.752
32,126,2.092
32,127,2.385
32,128,2.645
32,129,2.96
32,130,0.63
32,131,0.861
32,132,0.492
33,1,0.687
33,2,0.672
33,3,0.753
33,4,0.894
33,5,0.996
33,6,0.817
33,7,0.824
33,8,0.917
33,9,0.905
33,10,1.042
33,11,1.131
33,12,1.031
33,13,1.14
33,14,1.225
33,15,1.226
33,16,1.269
33,17,1.343
33,18,1.302
33,19,1.404
33,20,1.463
33,21,1.47
33,22,1.438
33,23,1.538
33,24,1.645
33,25,1.571
33,26,1.664
33,27,1.782
33,28,1.799
33,29,1.942
33,30,0.652
33,31,0.369
33,32,0.253
33,33,0.073
33,34,0.612
33,35,0.705
33,36,0.431
33,37,0.2
33,38,0.76
33,39,0.738
33,40,0.535
33,41,0.351
33,42,0.922
33,43,0.881
33,44,0.632
33,45,0.495
33,46,0.265
33,47,0.37
33,48,0.501
33,49,0.611
33,50,0.228
33,51,0.477
33,52,0.594
33,53,0.748
33,54,0.355
33,55,0.739
33,56,0.624
33,57,0.85
33,58,0.595
33,59,0.59
33,60,0.714
33,61,0.853
33,62,0.908
33,63,0.775
33,64,0.624
33,65,1.009
33,66,0.952
33,67,0.804
33,68,1.147
33,69,1.093
33,70,0.958
33,71,1.296
33,72,1.223
33,73,1.07
33,74,1.4
33,75,1.346
33,76,1.213
33,77,0.948
33,78,0.949
33,79,1.018
33,80,1.105
33,81,1.131
33,82,1.158
33,83,1.226
33,84,1.292
33,85,1.374
33,86,1.436
33,87,1.364
33,88,1.437
33,89,1.494
33,90,1.572
33,91,1.602
33,92,1.628
33,93,1.692
33,94,1.751
33,95,1.728
33,96,1.848
33,97,1.823
33,98,1.913
33,99,1.9
33,100,1.975
33,101,2.046
33,102,1.896
33,103,2.054
33,104,2.122
33,105,2.077
33,106,2.245
33,107,2.173
33,108,2.065
33,109,2.158
33,110,1.57
33,111,1.449
33,112,1.352
33,113,1.636
33,114,1.537
33,115,1.528
33,116,1.818
33,117,1.669
33,118,1.648
33,119,2.006
33,120,0.939
33,121,1.427
33,122,2.32
33,123,1.533
33,124,1.61
33,125,1.969
33,126,2.176
33,127,2.176
33,128,2.436
33,129,2.751
33,130,0.539
33,131,0.783
33,132,0.586
34,1,0.863
34,2,0.974
34,3,1.092
34,4,1.234
34,5,1.336
34,6,0.992
34,7,1.073
34,8,1.165
34,9,1.236
34,10,1.374
34,11,1.462
34,12,1.358
34,13,1.468
34,14,1.557
34,15,1.523
34,16,1.597
34,17,1.671
34,18,1.599
34,19,1.731
34,20,1.791
34,21,1.73
34,22,1.735
34,23,1.852
34,24,1.973
34,25,1.868
34,26,1.943
34,27,2.082
34,28,2.078
34,29,2.232
34,30,0.288
34,31,0.252
34,32,0.395
34,33,0.612
34,34,0.067
34,35,0.353
34,36,0.574
34,37,0.694
34,38,0.373
34,39,0.486
34,40,0.449
34,41,0.685
34,42,0.535
34,43,0.497
34,44,0.581
34,45,0.691
34,46,0.714
34,47,0.82
34,48,0.951
34,49,1.061
34,50,0.797
34,51,0.926
34,52,1.043
34,53,1.198
34,54,0.888
34,55,0.963
34,56,1.143
34,57,1.252
34,58,0.809
34,59,0.929
34,60,1.053
34,61,1.195
34,62,0.726
34,63,0.724
34,64,0.796
34,65,0.896
34,66,0.839
34,67,0.893
34,68,1.034
34,69,1.006
34,70,1.047
34,71,1.183
34,72,1.11
34,73,1.175
34,74,1.452
34,75,1.233
34,76,1.378
34,77,1.124
34,78,1.191
34,79,1.302
34,80,1.28
34,81,1.338
34,82,1.417
34,83,1.402
34,84,1.542
34,85,1.634
34,86,1.683
34,87,1.539
34,88,1.687
34,89,1.66
34,90,1.822
34,91,1.85
34,92,1.794
34,93,1.858
34,94,1.978
34,95,2.025
34,96,2.014
34,97,1.989
34,98,2.079
34,99,2.197
34,100,2.254
34,101,2.327
34,102,2.062
34,103,2.22
34,104,2.353
34,105,2.359
34,106,2.524
34,107,2.454
34,108,2.231
34,109,2.324
34,110,1.53
34,111,1.38
34,112,1.517
34,113,1.602
34,114,1.504
34,115,1.613
34,116,1.785
34,117,1.636
34,118,1.786
34,119,1.973
34,120,0.486
34,121,1.041
34,122,2.602
34,123,1.08
34,124,1.157
34,125,1.535
34,126,1.976
34,127,2.504
34,128,2.764
34,129,3.079
34,130,0.988
34,131,1.176
34,132,0.57
35,1,0.636
35,2,0.746
35,3,0.865
35,4,1.007
35,5,1.108
35,6,0.765
35,7,0.846
35,8,0.938
35,9,1.008
35,10,1.146
35,11,1.235
35,12,1.131
35,13,1.241
35,14,1.33
35,15,1.296
35,16,1.37
35,17,1.444
35,18,1.372
35,19,1.504
35,20,1.564
35,21,1.503
35,22,1.508
35,23,1.625
35,24,1.746
35,25,1.641
35,26,1.716
35,27,1.854
35,28,1.851
35,29,2.005
35,30,0.415
35,31,0.38
35,32,0.5
35,33,0.705
35,34,0.353
35,35,0.067
35,36,0.353
35,37,0.532
35,38,0.45
35,39,0.423
35,40,0.222
35,41,0.458
35,42,0.612
35,43,0.566
35,44,0.354
35,45,0.464
35,46,0.824
35,47,0.93
35,48,1.061
35,49,1.169
35,50,0.674
35,51,0.848
35,52,0.936
35,53,1.08
35,54,0.661
35,55,0.736
35,56,0.916
35,57,1.025
35,58,0.582
35,59,0.702
35,60,0.826
35,61,0.968
35,62,0.629
35,63,0.496
35,64,0.568
35,65,0.73
35,66,0.674
35,67,0.7
35,68,0.869
35,69,0.84
35,70,0.854
35,71,1.017
35,72,0.944
35,73,0.982
35,74,1.297
35,75,1.068
35,76,1.161
35,77,0.897
35,78,0.964
35,79,1.074
35,80,1.053
35,81,1.11
35,82,1.19
35,83,1.174
35,84,1.315
35,85,1.407
35,86,1.456
35,87,1.312
35,88,1.46
35,89,1.442
35,90,1.595
35,91,1.623
35,92,1.577
35,93,1.64
35,94,1.761
35,95,1.798
35,96,1.796
35,97,1.772
35,98,1.862
35,99,1.97
35,100,2.027
35,101,2.1
35,102,1.844
35,103,2.002
35,104,2.136
35,105,2.142
35,106,2.297
35,107,2.227
35,108,2.013
35,109,2.106
35,110,1.364
35,111,1.214
35,112,1.3
35,113,1.437
35,114,1.338
35,115,1.448
35,116,1.62
35,117,1.47
35,118,1.596
35,119,1.807
35,120,0.68
35,121,1.118
35,122,2.384
35,123,1.261
35,124,1.338
35,125,1.66
35,126,1.978
35,127,2.276
35,128,2.536
35,129,2.852
35,130,1.099
35,131,1.286
35,132,0.698
36,1,0.596
36,2,0.705
36,3,0.786
36,4,0.927
36,5,1.029
36,6,0.726
36,7,0.807
36,8,0.899
36,9,0.937
36,10,1.074
36,11,1.163
36,12,1.063
36,13,1.173
36,14,1.258
36,15,1.257
36,16,1.302
36,17,1.376
36,18,1.333
36,19,1.436
36,20,1.496
36,21,1.464
36,22,1.469
36,23,1.571
36,24,1.678
36,25,1.602
36,26,1.677
36,27,1.815
36,28,1.812
36,29,1.966
36,30,0.614
36,31,0.331
36,32,0.254
36,33,0.431
36,34,0.574
36,35,0.353
36,36,0.067
36,37,0.258
36,38,0.501
36,39,0.389
36,40,0.183
36,41,0.294
36,42,0.593
36,43,0.532
36,44,0.321
36,45,0.424
36,46,0.578
36,47,0.684
36,48,0.81
36,49,0.895
36,50,0.4
36,51,0.575
36,52,0.663
36,53,0.807
36,54,0.388
36,55,0.682
36,56,0.659
36,57,0.886
36,58,0.542
36,59,0.622
36,60,0.746
36,61,0.888
36,62,0.596
36,63,0.463
36,64,0.529
36,65,0.697
36,66,0.64
36,67,0.667
36,68,0.835
36,69,0.807
36,70,0.821
36,71,0.984
36,72,0.911
36,73,0.949
36,74,1.264
36,75,1.034
36,76,1.122
36,77,0.858
36,78,0.925
36,79,1.035
36,80,1.014
36,81,1.071
36,82,1.151
36,83,1.135
36,84,1.276
36,85,1.368
36,86,1.417
36,87,1.273
36,88,1.421
36,89,1.403
36,90,1.556
36,91,1.584
36,92,1.538
36,93,1.601
36,94,1.722
36,95,1.759
36,96,1.757
36,97,1.732
36,98,1.822
36,99,1.931
36,100,1.988
36,101,2.06
36,102,1.805
36,103,1.963
36,104,2.097
36,105,2.103
36,106,2.258
36,107,2.188
36,108,1.974
36,109,2.067
36,110,1.331
36,111,1.181
36,112,1.261
36,113,1.403
36,114,1.305
36,115,1.414
36,116,1.586
36,117,1.437
36,118,1.557
36,119,1.774
36,120,0.854
36,121,1.098
36,122,2.345
36,123,1.242
36,124,1.319
36,125,1.64
36,126,1.944
36,127,2.208
36,128,2.468
36,129,2.784
36,130,0.853
36,131,1.04
36,132,0.671
37,1,0.514
37,2,0.574
37,3,0.655
37,4,0.796
37,5,0.898
37,6,0.644
37,7,0.725
37,8,0.817
37,9,0.807
37,10,0.944
37,11,1.033
37,12,0.933
37,13,1.042
37,14,1.128
37,15,1.128
37,16,1.171
37,17,1.245
37,18,1.204
37,19,1.306
37,20,1.366
37,21,1.373
37,22,1.34
37,23,1.44
37,24,1.548
37,25,1.473
37,26,1.566
37,27,1.685
37,28,1.701
37,29,1.844
37,30,0.734
37,31,0.451
37,32,0.335
37,33,0.2
37,34,0.694
37,35,0.532
37,36,0.258
37,37,0.077
37,38,0.677
37,39,0.565
37,40,0.362
37,41,0.178
37,42,0.769
37,43,0.708
37,44,0.46
37,45,0.322
37,46,0.391
37,47,0.497
37,48,0.628
37,49,0.738
37,50,0.27
37,51,0.444
37,52,0.532
37,53,0.676
37,54,0.257
37,55,0.566
37,56,0.529
37,57,0.755
37,58,0.43
37,59,0.492
37,60,0.616
37,61,0.758
37,62,0.735
37,63,0.602
37,64,0.452
37,65,0.836
37,66,0.779
37,67,0.631
37,68,0.974
37,69,0.92
37,70,0.785
37,71,1.123
37,72,1.05
37,73,0.897
37,74,1.228
37,75,1.173
37,76,1.04
37,77,0.776
37,78,0.843
37,79,0.92
37,80,0.932
37,81,0.989
37,82,1.06
37,83,1.053
37,84,1.194
37,85,1.276
37,86,1.335
37,87,1.191
37,88,1.339
37,89,1.321
37,90,1.474
37,91,1.502
37,92,1.456
37,93,1.519
37,94,1.64
37,95,1.63
37,96,1.675
37,97,1.65
37,98,1.74
37,99,1.802
37,100,1.877
37,101,1.948
37,102,1.723
37,103,1.881
37,104,2.015
37,105,1.979
37,106,2.147
37,107,2.075
37,108,1.892
37,109,1.985
37,110,1.397
37,111,1.276
37,112,1.179
37,113,1.463
37,114,1.364
37,115,1.355
37,116,1.646
37,117,1.496
37,118,1.475
37,119,1.833
37,120,1.021
37,121,1.275
37,122,2.222
37,123,1.418
37,124,1.495
37,125,1.817
37,126,2.004
37,127,2.078
37,128,2.338
37,129,2.653
37,130,0.665
37,131,0.909
37,132,0.668
38,1,0.7
38,2,0.811
38,3,0.93
38,4,1.072
38,5,1.173
38,6,0.754
38,7,0.873
38,8,0.965
38,9,1.073
38,10,1.211
38,11,1.3
38,12,1.174
38,13,1.283
38,14,1.384
38,15,1.28
38,16,1.373
38,17,1.486
38,18,1.357
38,19,1.504
38,20,1.607
38,21,1.489
38,22,1.492
38,23,1.61
38,24,1.789
38,25,1.626
38,26,1.7
38,27,1.839
38,28,1.836
38,29,1.989
38,30,0.435
38,31,0.4
38,32,0.543
38,33,0.76
38,34,0.373
38,35,0.45
38,36,0.501
38,37,0.677
38,38,0.067
38,39,0.204
38,40,0.37
38,41,0.523
38,42,0.253
38,43,0.214
38,44,0.381
38,45,0.528
38,46,0.862
38,47,0.968
38,48,1.098
38,49,1.208
38,50,0.819
38,51,0.994
38,52,1.082
38,53,1.226
38,54,0.806
38,55,0.801
38,56,0.98
38,57,1.09
38,58,0.646
38,59,0.767
38,60,0.891
38,61,1.033
38,62,0.443
38,63,0.495
38,64,0.633
38,65,0.614
38,66,0.557
38,67,0.611
38,68,0.752
38,69,0.724
38,70,0.765
38,71,0.9
38,72,0.828
38,73,0.893
38,74,1.169
38,75,0.951
38,76,1.096
38,77,0.885
38,78,0.941
38,79,1.101
38,80,0.999
38,81,1.088
38,82,1.176
38,83,1.12
38,84,1.293
38,85,1.392
38,86,1.433
38,87,1.258
38,88,1.437
38,89,1.377
38,90,1.57
38,91,1.6
38,92,1.512
38,93,1.575
38,94,1.696
38,95,1.783
38,96,1.731
38,97,1.707
38,98,1.797
38,99,1.955
38,100,2.012
38,101,2.084
38,102,1.779
38,103,1.937
38,104,2.071
38,105,2.077
38,106,2.255
38,107,2.211
38,108,1.948
38,109,2.042
38,110,1.248
38,111,1.098
38,112,1.235
38,113,1.32
38,114,1.221
38,115,1.331
38,116,1.503
38,117,1.354
38,118,1.504
38,119,1.69
38,120,0.514
38,121,0.758
38,122,2.32
38,123,0.902
38,124,0.979
38,125,1.3
38,126,1.693
38,127,2.31
38,128,2.579
38,129,2.894
38,130,1.136
38,131,1.324
38,132,0.718
39,1,0.588
39,2,0.699
39,3,0.818
39,4,0.96
39,5,1.061
39,6,0.718
39,7,0.799
39,8,0.891
39,9,0.961
39,10,1.099
39,11,1.188
39,12,1.084
39,13,1.194
39,14,1.283
39,15,1.249
39,16,1.323
39,17,1.396
39,18,1.325
39,19,1.457
39,20,1.517
39,21,1.456
39,22,1.461
39,23,1.578
39,24,1.699
39,25,1.594
39,26,1.669
39,27,1.807
39,28,1.804
39,29,1.958
39,30,0.549
39,31,0.513
39,32,0.537
39,33,0.738
39,34,0.486
39,35,0.423
39,36,0.389
39,37,0.565
39,38,0.204
39,39,0.067
39,40,0.258
39,41,0.411
39,42,0.296
39,43,0.235
39,44,0.269
39,45,0.416
39,46,0.861
39,47,0.966
39,48,1.097
39,49,1.202
39,50,0.707
39,51,0.882
39,52,0.97
39,53,1.114
39,54,0.694
39,55,0.689
39,56,0.868
39,57,0.978
39,58,0.534
39,59,0.655
39,60,0.779
39,61,0.921
39,62,0.464
39,63,0.411
39,64,0.521
39,65,0.634
39,66,0.577
39,67,0.615
39,68,0.773
39,69,0.744
39,70,0.769
39,71,0.921
39,72,0.848
39,73,0.897
39,74,1.212
39,75,0.971
39,76,1.1
39,77,0.85
39,78,0.917
39,79,1.027
39,80,1.003
39,81,1.063
39,82,1.143
39,83,1.124
39,84,1.268
39,85,1.36
39,86,1.409
39,87,1.262
39,88,1.413
39,89,1.382
39,90,1.548
39,91,1.576
39,92,1.516
39,93,1.579
39,94,1.7
39,95,1.751
39,96,1.736
39,97,1.711
39,98,1.801
39,99,1.923
39,100,1.98
39,101,2.052
39,102,1.783
39,103,1.941
39,104,2.075
39,105,2.081
39,106,2.25
39,107,2.18
39,108,1.952
39,109,2.046
39,110,1.268
39,111,1.118
39,112,1.239
39,113,1.341
39,114,1.242
39,115,1.351
39,116,1.523
39,117,1.374
39,118,1.525
39,119,1.711
39,120,0.557
39,121,0.801
39,122,2.324
39,123,0.945
39,124,1.022
39,125,1.343
39,126,1.736
39,127,2.229
39,128,2.489
39,129,2.805
39,130,1.135
39,131,1.323
39,132,0.832
40,1,0.445
40,2,0.556
40,3,0.674
40,4,0.816
40,5,0.918
40,6,0.574
40,7,0.655
40,8,0.747
40,9,0.818
40,10,0.956
40,11,1.044
40,12,0.94
40,13,1.05
40,14,1.139
40,15,1.105
40,16,1.179
40,17,1.253
40,18,1.181
40,19,1.313
40,20,1.373
40,21,1.312
40,22,1.317
40,23,1.434
40,24,1.555
40,25,1.45
40,26,1.525
40,27,1.664
40,28,1.66
40,29,1.814
40,30,0.511
40,31,0.407
40,32,0.33
40,33,0.535
40,34,0.449
40,35,0.222
40,36,0.183
40,37,0.362
40,38,0.37
40,39,0.258
40,40,0.067
40,41,0.267
40,42,0.462
40,43,0.402
40,44,0.19
40,45,0.273
40,46,0.654
40,47,0.76
40,48,0.891
40,49,0.999
40,50,0.504
40,51,0.679
40,52,0.766
40,53,0.91
40,54,0.491
40,55,0.545
40,56,0.725
40,57,0.834
40,58,0.391
40,59,0.511
40,60,0.635
40,61,0.777
40,62,0.465
40,63,0.332
40,64,0.378
40,65,0.566
40,66,0.509
40,67,0.52
40,68,0.705
40,69,0.676
40,70,0.674
40,71,0.853
40,72,0.78
40,73,0.802
40,74,1.116
40,75,0.903
40,76,0.97
40,77,0.706
40,78,0.773
40,79,0.884
40,80,0.862
40,81,0.92
40,82,0.999
40,83,0.984
40,84,1.124
40,85,1.216
40,86,1.265
40,87,1.121
40,88,1.269
40,89,1.251
40,90,1.404
40,91,1.432
40,92,1.386
40,93,1.449
40,94,1.57
40,95,1.607
40,96,1.605
40,97,1.581
40,98,1.671
40,99,1.779
40,100,1.836
40,101,1.909
40,102,1.653
40,103,1.811
40,104,1.945
40,105,1.951
40,106,2.106
40,107,2.036
40,108,1.822
40,109,1.916
40,110,1.2
40,111,1.05
40,112,1.109
40,113,1.273
40,114,1.174
40,115,1.283
40,116,1.455
40,117,1.306
40,118,1.405
40,119,1.643
40,120,0.724
40,121,0.968
40,122,2.194
40,123,1.112
40,124,1.188
40,125,1.51
40,126,1.813
40,127,2.086
40,128,2.346
40,129,2.661
40,130,0.929
40,131,1.116
40,132,0.747
41,1,0.36
41,2,0.44
41,3,0.559
41,4,0.701
41,5,0.802
41,6,0.49
41,7,0.57
41,8,0.662
41,9,0.702
41,10,0.84
41,11,0.929
41,12,0.827
41,13,0.938
41,14,1.024
41,15,1.017
41,16,1.067
41,17,1.141
41,18,1.093
41,19,1.201
41,20,1.261
41,21,1.227
41,22,1.229
41,23,1.336
41,24,1.443
41,25,1.362
41,26,1.44
41,27,1.579
41,28,1.575
41,29,1.729
41,30,0.747
41,31,0.584
41,32,0.486
41,33,0.351
41,34,0.685
41,35,0.458
41,36,0.294
41,37,0.178
41,38,0.523
41,39,0.411
41,40,0.267
41,41,0.077
41,42,0.614
41,43,0.554
41,44,0.305
41,45,0.167
41,46,0.542
41,47,0.647
41,48,0.729
41,49,0.814
41,50,0.32
41,51,0.494
41,52,0.582
41,53,0.726
41,54,0.307
41,55,0.411
41,56,0.579
41,57,0.7
41,58,0.276
41,59,0.396
41,60,0.52
41,61,0.662
41,62,0.58
41,63,0.447
41,64,0.297
41,65,0.681
41,66,0.624
41,67,0.476
41,68,0.82
41,69,0.765
41,70,0.63
41,71,0.968
41,72,0.895
41,73,0.742
41,74,1.073
41,75,1.018
41,76,0.885
41,77,0.621
41,78,0.688
41,79,0.799
41,80,0.777
41,81,0.835
41,82,0.914
41,83,0.899
41,84,1.04
41,85,1.131
41,86,1.18
41,87,1.036
41,88,1.184
41,89,1.166
41,90,1.32
41,91,1.347
41,92,1.301
41,93,1.364
41,94,1.485
41,95,1.519
41,96,1.52
41,97,1.496
41,98,1.586
41,99,1.691
41,100,1.752
41,101,1.824
41,102,1.568
41,103,1.726
41,104,1.86
41,105,1.866
41,106,2.022
41,107,1.951
41,108,1.737
41,109,1.831
41,110,1.242
41,111,1.121
41,112,1.024
41,113,1.308
41,114,1.21
41,115,1.201
41,116,1.491
41,117,1.342
41,118,1.32
41,119,1.678
41,120,0.876
41,121,1.12
41,122,2.109
41,123,1.264
41,124,1.341
41,125,1.662
41,126,1.849
41,127,1.974
41,128,2.234
41,129,2.549
41,130,0.816
41,131,1.06
41,132,0.819
42,1,0.668
42,2,0.811
42,3,0.952
42,4,1.093
42,5,1.195
42,6,0.652
42,7,0.771
42,8,0.864
42,9,1.007
42,10,1.144
42,11,1.233
42,12,1.073
42,13,1.182
42,14,1.283
42,15,1.195
42,16,1.287
42,17,1.385
42,18,1.271
42,19,1.419
42,20,1.505
42,21,1.403
42,22,1.407
42,23,1.524
42,24,1.687
42,25,1.54
42,26,1.615
42,27,1.753
42,28,1.75
42,29,1.904
42,30,0.597
42,31,0.562
42,32,0.705
42,33,0.922
42,34,0.535
42,35,0.612
42,36,0.593
42,37,0.769
42,38,0.253
42,39,0.296
42,40,0.462
42,41,0.614
42,42,0.067
42,43,0.285
42,44,0.473
42,45,0.62
42,46,1.024
42,47,1.13
42,48,1.26
42,49,1.37
42,50,0.911
42,51,1.086
42,52,1.173
42,53,1.317
42,54,0.898
42,55,0.893
42,56,1.072
42,57,1.182
42,58,0.738
42,59,0.859
42,60,0.983
42,61,1.124
42,62,0.364
42,63,0.415
42,64,0.558
42,65,0.534
42,66,0.477
42,67,0.523
42,68,0.672
42,69,0.644
42,70,0.677
42,71,0.821
42,72,0.748
42,73,0.806
42,74,1.03
42,75,0.871
42,76,1.009
42,77,0.784
42,78,0.856
42,79,1
42,80,0.911
42,81,1.002
42,82,1.09
42,83,1.033
42,84,1.207
42,85,1.307
42,86,1.348
42,87,1.17
42,88,1.351
42,89,1.29
42,90,1.483
42,91,1.514
42,92,1.424
42,93,1.488
42,94,1.609
42,95,1.697
42,96,1.644
42,97,1.619
42,98,1.709
42,99,1.869
42,100,1.926
42,101,1.998
42,102,1.692
42,103,1.85
42,104,1.984
42,105,1.99
42,106,2.168
42,107,2.126
42,108,1.861
42,109,1.954
42,110,1.168
42,111,1.018
42,112,1.148
42,113,1.24
42,114,1.142
42,115,1.251
42,116,1.423
42,117,1.274
42,118,1.424
42,119,1.611
42,120,0.502
42,121,0.618
42,122,2.232
42,123,0.89
42,124,0.882
42,125,1.16
42,126,1.553
42,127,2.218
42,128,2.478
42,129,2.793
42,130,1.298
42,131,1.486
42,132,0.88
43,1,0.602
43,2,0.745
43,3,0.886
43,4,1.027
43,5,1.129
43,6,0.587
43,7,0.706
43,8,0.798
43,9,0.942
43,10,1.079
43,11,1.168
43,12,1.007
43,13,1.116
43,14,1.217
43,15,1.114
43,16,1.206
43,17,1.319
43,18,1.19
43,19,1.338
43,20,1.44
43,21,1.322
43,22,1.326
43,23,1.443
43,24,1.622
43,25,1.459
43,26,1.534
43,27,1.672
43,28,1.669
43,29,1.822
43,30,0.559
43,31,0.524
43,32,0.667
43,33,0.881
43,34,0.497
43,35,0.566
43,36,0.532
43,37,0.708
43,38,0.214
43,39,0.235
43,40,0.402
43,41,0.554
43,42,0.285
43,43,0.067
43,44,0.412
43,45,0.56
43,46,0.986
43,47,1.091
43,48,1.222
43,49,1.332
43,50,0.85
43,51,1.025
43,52,1.113
43,53,1.257
43,54,0.838
43,55,0.832
43,56,1.012
43,57,1.121
43,58,0.678
43,59,0.798
43,60,0.922
43,61,1.064
43,62,0.276
43,63,0.328
43,64,0.492
43,65,0.447
43,66,0.39
43,67,0.444
43,68,0.585
43,69,0.557
43,70,0.598
43,71,0.734
43,72,0.661
43,73,0.726
43,74,1.041
43,75,0.784
43,76,0.929
43,77,0.718
43,78,0.774
43,79,0.934
43,80,0.832
43,81,0.921
43,82,1.009
43,83,0.953
43,84,1.126
43,85,1.226
43,86,1.266
43,87,1.091
43,88,1.27
43,89,1.21
43,90,1.403
43,91,1.433
43,92,1.345
43,93,1.408
43,94,1.529
43,95,1.616
43,96,1.564
43,97,1.54
43,98,1.63
43,99,1.788
43,100,1.845
43,101,1.917
43,102,1.612
43,103,1.77
43,104,1.904
43,105,1.91
43,106,2.088
43,107,2.044
43,108,1.781
43,109,1.875
43,110,1.081
43,111,0.931
43,112,1.068
43,113,1.153
43,114,1.054
43,115,1.164
43,116,1.336
43,117,1.187
43,118,1.337
43,119,1.523
43,120,0.547
43,121,0.791
43,122,2.153
43,123,0.935
43,124,1.012
43,125,1.333
43,126,1.694
43,127,2.143
43,128,2.412
43,129,2.728
43,130,1.26
43,131,1.448
43,132,0.842
44,1,0.375
44,2,0.559
44,3,0.712
44,4,0.854
44,5,0.956
44,6,0.497
44,7,0.586
44,8,0.678
44,9,0.778
44,10,0.915
44,11,1.004
44,12,0.87
44,13,0.98
44,14,1.081
44,15,1.035
44,16,1.109
44,17,1.183
44,18,1.112
44,19,1.244
44,20,1.304
44,21,1.243
44,22,1.247
44,23,1.365
44,24,1.486
44,25,1.381
44,26,1.455
44,27,1.594
44,28,1.591
44,29,1.744
44,30,0.644
44,31,0.545
44,32,0.468
44,33,0.632
44,34,0.581
44,35,0.354
44,36,0.321
44,37,0.46
44,38,0.381
44,39,0.269
44,40,0.19
44,41,0.305
44,42,0.473
44,43,0.412
44,44,0.067
44,45,0.259
44,46,0.792
44,47,0.898
44,48,1.011
44,49,1.096
44,50,0.601
44,51,0.776
44,52,0.864
44,53,1.008
44,54,0.589
44,55,0.583
44,56,0.763
44,57,0.872
44,58,0.429
44,59,0.549
44,60,0.673
44,61,0.815
44,62,0.297
44,63,0.164
44,64,0.308
44,65,0.398
44,66,0.342
44,67,0.368
44,68,0.537
44,69,0.508
44,70,0.522
44,71,0.685
44,72,0.612
44,73,0.65
44,74,0.965
44,75,0.736
44,76,0.854
44,77,0.629
44,78,0.7
44,79,0.814
44,80,0.756
44,81,0.847
44,82,0.93
44,83,0.878
44,84,1.052
44,85,1.146
44,86,1.192
44,87,1.015
44,88,1.196
44,89,1.135
44,90,1.328
44,91,1.359
44,92,1.269
44,93,1.333
44,94,1.454
44,95,1.538
44,96,1.489
44,97,1.464
44,98,1.554
44,99,1.71
44,100,1.767
44,101,1.839
44,102,1.537
44,103,1.695
44,104,1.828
44,105,1.834
44,106,2.012
44,107,1.966
44,108,1.706
44,109,1.799
44,110,1.032
44,111,0.882
44,112,0.992
44,113,1.105
44,114,1.006
44,115,1.116
44,116,1.288
44,117,1.138
44,118,1.288
44,119,1.475
44,120,0.734
44,121,0.845
44,122,2.077
44,123,1.122
44,124,1.109
44,125,1.387
44,126,1.646
44,127,2.016
44,128,2.276
44,129,2.591
44,130,1.067
44,131,1.254
44,132,0.885
45,1,0.22
45,2,0.401
45,3,0.52
45,4,0.662
45,5,0.763
45,6,0.35
45,7,0.431
45,8,0.523
45,9,0.623
45,10,0.76
45,11,0.849
45,12,0.715
45,13,0.825
45,14,0.926
45,15,0.88
45,16,0.954
45,17,1.028
45,18,0.957
45,19,1.089
45,20,1.149
45,21,1.088
45,22,1.092
45,23,1.21
45,24,1.331
45,25,1.226
45,26,1.3
45,27,1.439
45,28,1.436
45,29,1.589
45,30,0.753
45,31,0.649
45,32,0.572
45,33,0.495
45,34,0.691
45,35,0.464
45,36,0.424
45,37,0.322
45,38,0.528
45,39,0.416
45,40,0.273
45,41,0.167
45,42,0.62
45,43,0.56
45,44,0.257
45,45,0.077
45,46,0.686
45,47,0.791
45,48,0.873
45,49,0.958
45,50,0.464
45,51,0.638
45,52,0.726
45,53,0.87
45,54,0.451
45,55,0.445
45,56,0.615
45,57,0.724
45,58,0.236
45,59,0.357
45,60,0.481
45,61,0.623
45,62,0.454
45,63,0.321
45,64,0.157
45,65,0.555
45,66,0.498
45,67,0.348
45,68,0.694
45,69,0.637
45,70,0.502
45,71,0.842
45,72,0.769
45,73,0.603
45,74,0.945
45,75,0.892
45,76,0.746
45,77,0.481
45,78,0.549
45,79,0.659
45,80,0.638
45,81,0.695
